#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.696733e+03	0.000000e+00	3.267472e-02	0.000000e+00	-1.696733e+03	0.000000e+00
1.190000e-03	-3.597727e+03	-3.888148e-05	3.267097e-02	0.000000e+00	-5.789204e+03	2.191476e+03
2.380000e-03	-8.433476e+02	-7.775690e-05	3.266782e-02	0.000000e+00	-6.746202e+03	5.902855e+03
3.570000e-03	1.721368e+03	-1.166309e-04	3.266844e-02	0.000000e+00	-5.143901e+03	6.865269e+03
4.760000e-03	9.130878e+03	-1.555078e-04	3.267613e-02	0.000000e+00	-4.638838e+03	1.376972e+04
5.950000e-03	1.110271e+04	-1.944001e-04	3.269046e-02	0.000000e+00	-6.401892e+03	1.750460e+04
7.140000e-03	1.724261e+04	-2.333111e-04	3.271053e-02	0.000000e+00	-5.201140e+03	2.244374e+04
8.330000e-03	1.290499e+04	-2.722512e-04	3.273188e-02	0.000000e+00	-2.761861e+03	1.566685e+04
9.520000e-03	1.229641e+04	-3.112130e-04	3.274973e-02	0.000000e+00	-5.852078e+03	1.814849e+04
1.071000e-02	1.414928e+04	-3.501955e-04	3.276846e-02	0.000000e+00	-7.843975e+03	2.199325e+04
1.190000e-02	1.125500e+04	-3.892019e-04	3.278645e-02	0.000000e+00	-1.038544e+04	2.164045e+04
1.309000e-02	1.826510e+04	-4.282273e-04	3.280735e-02	0.000000e+00	-6.077675e+03	2.434278e+04
1.428000e-02	1.905283e+04	-4.672834e-04	3.283378e-02	0.000000e+00	-6.040970e+03	2.509380e+04
1.547000e-02	1.946355e+04	-5.063716e-04	3.286105e-02	0.000000e+00	-5.337297e+03	2.480085e+04
1.666000e-02	3.054954e+04	-5.454927e-04	3.289647e-02	0.000000e+00	-4.114115e+03	3.466365e+04
1.785000e-02	3.478757e+04	-5.846652e-04	3.294274e-02	0.000000e+00	-2.957304e+03	3.774487e+04
1.904000e-02	2.721565e+04	-6.238964e-04	3.298665e-02	0.000000e+00	-8.733677e+03	3.594933e+04
2.023000e-02	3.061115e+04	-6.631735e-04	3.302760e-02	0.000000e+00	-6.800100e+03	3.741125e+04
2.142000e-02	3.675062e+04	-7.025021e-04	3.307530e-02	0.000000e+00	-3.984472e+03	4.073509e+04
2.261000e-02	3.658292e+04	-7.418927e-04	3.312724e-02	0.000000e+00	-6.857854e+03	4.344078e+04
2.380000e-02	4.208186e+04	-7.813449e-04	3.318294e-02	0.000000e+00	-6.256843e+03	4.833870e+04
2.499000e-02	3.901126e+04	-8.208681e-04	3.324037e-02	0.000000e+00	-3.262614e+03	4.227388e+04
2.618000e-02	4.086154e+04	-8.604570e-04	3.329693e-02	0.000000e+00	-6.434304e+03	4.729584e+04
2.737000e-02	3.998645e+04	-9.001148e-04	3.335419e-02	0.000000e+00	-3.713811e+03	4.370026e+04
2.856000e-02	4.540367e+04	-9.398400e-04	3.341466e-02	0.000000e+00	-4.082618e+03	4.948629e+04
2.975000e-02	4.534040e+04	-9.796417e-04	3.347892e-02	0.000000e+00	-4.155643e+03	4.949604e+04
3.094000e-02	4.296157e+04	-1.019520e-03	3.354145e-02	0.000000e+00	-7.887730e+03	5.084930e+04
3.213000e-02	4.464197e+04	-1.059470e-03	3.360349e-02	0.000000e+00	-5.733522e+03	5.037550e+04
3.332000e-02	5.503231e+04	-1.099496e-03	3.367408e-02	0.000000e+00	-5.886056e+03	6.091836e+04
3.451000e-02	5.298170e+04	-1.139615e-03	3.375057e-02	0.000000e+00	-8.122998e+03	6.110470e+04
3.570000e-02	5.028114e+04	-1.179822e-03	3.382369e-02	0.000000e+00	-4.385274e+03	5.466641e+04
3.689000e-02	5.301514e+04	-1.220115e-03	3.389685e-02	0.000000e+00	-3.608907e+03	5.662404e+04
3.808000e-02	4.578248e+04	-1.260497e-03	3.396681e-02	0.000000e+00	-4.495148e+03	5.027763e+04
3.927000e-02	5.175697e+04	-1.300956e-03	3.403588e-02	0.000000e+00	-6.286961e+03	5.804393e+04
4.046000e-02	4.946504e+04	-1.341502e-03	3.410757e-02	0.000000e+00	-7.016618e+03	5.648166e+04
4.165000e-02	5.732350e+04	-1.382132e-03	3.418319e-02	0.000000e+00	-5.313442e+03	6.263694e+04
4.284000e-02	6.152355e+04	-1.422858e-03	3.426735e-02	0.000000e+00	-4.474616e+03	6.599817e+04
