#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.457342e+03	0.000000e+00	3.774949e-02	0.000000e+00	-2.607333e+03	1.149991e+03
1.190000e-03	-1.281527e+02	-4.492067e-05	3.774837e-02	0.000000e+00	-5.165893e+03	5.037740e+03
2.380000e-03	-8.266105e+02	-8.984111e-05	3.774769e-02	0.000000e+00	-6.639730e+03	5.813120e+03
3.570000e-03	8.896170e+03	-1.347602e-04	3.775341e-02	0.000000e+00	-3.323931e+03	1.222010e+04
4.760000e-03	7.341927e+03	-1.796942e-04	3.776491e-02	0.000000e+00	-5.322021e+03	1.266395e+04
5.950000e-03	3.901267e+03	-2.246406e-04	3.777287e-02	0.000000e+00	-7.918079e+03	1.181935e+04
7.140000e-03	8.216030e+03	-2.695936e-04	3.778145e-02	0.000000e+00	-5.877046e+03	1.409308e+04
8.330000e-03	9.163244e+03	-3.145605e-04	3.779376e-02	0.000000e+00	-8.325834e+03	1.748908e+04
9.520000e-03	1.647980e+04	-3.595428e-04	3.781192e-02	0.000000e+00	-4.733571e+03	2.121337e+04
1.071000e-02	1.826816e+04	-4.045529e-04	3.783652e-02	0.000000e+00	-4.063202e+03	2.233136e+04
1.190000e-02	2.584263e+04	-4.495937e-04	3.786776e-02	0.000000e+00	-5.785296e+03	3.162792e+04
1.309000e-02	2.184332e+04	-4.946781e-04	3.790153e-02	0.000000e+00	-6.169680e+03	2.801300e+04
1.428000e-02	2.180697e+04	-5.397993e-04	3.793244e-02	0.000000e+00	-7.605674e+03	2.941264e+04
1.547000e-02	2.472136e+04	-5.849573e-04	3.796539e-02	0.000000e+00	-3.372080e+03	2.809344e+04
1.666000e-02	2.150388e+04	-6.301570e-04	3.799813e-02	0.000000e+00	-4.886860e+03	2.639074e+04
1.785000e-02	3.105298e+04	-6.753929e-04	3.803534e-02	0.000000e+00	-5.962384e+03	3.701536e+04
