#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-5.836748e+03	0.000000e+00	2.515518e-02	0.000000e+00	-6.180397e+03	3.436494e+02
1.190000e-03	-1.912599e+01	-2.992974e-05	2.515103e-02	0.000000e+00	-6.067424e+03	6.048298e+03
2.380000e-03	4.216352e+03	-5.985946e-05	2.515400e-02	0.000000e+00	-5.877934e+03	1.009429e+04
3.570000e-03	1.025735e+04	-8.979627e-05	2.516425e-02	0.000000e+00	-5.140523e+03	1.539787e+04
4.760000e-03	5.782033e+03	-1.197504e-04	2.517561e-02	0.000000e+00	-6.412248e+03	1.219428e+04
5.950000e-03	5.704491e+03	-1.497142e-04	2.518375e-02	0.000000e+00	-8.711709e+03	1.441620e+04
7.140000e-03	9.536984e+03	-1.796877e-04	2.519454e-02	0.000000e+00	-6.619320e+03	1.615630e+04
8.330000e-03	1.129715e+04	-2.096772e-04	2.520929e-02	0.000000e+00	-8.556717e+03	1.985387e+04
9.520000e-03	1.658782e+04	-2.396858e-04	2.522904e-02	0.000000e+00	-6.644133e+03	2.323195e+04
1.071000e-02	2.262409e+04	-2.697224e-04	2.525681e-02	0.000000e+00	-5.853003e+03	2.847710e+04
1.190000e-02	2.270985e+04	-2.997970e-04	2.528891e-02	0.000000e+00	-6.781966e+03	2.949181e+04
1.309000e-02	1.754250e+04	-3.299100e-04	2.531742e-02	0.000000e+00	-7.845892e+03	2.538840e+04
1.428000e-02	2.985518e+04	-3.600525e-04	2.535098e-02	0.000000e+00	-3.142354e+03	3.299753e+04
1.547000e-02	2.793070e+04	-3.902453e-04	2.539191e-02	0.000000e+00	-4.334173e+03	3.226487e+04
1.666000e-02	2.750780e+04	-4.204852e-04	2.543117e-02	0.000000e+00	-6.578130e+03	3.408593e+04
1.785000e-02	2.665236e+04	-4.507715e-04	2.546952e-02	0.000000e+00	-7.631268e+03	3.428363e+04
1.904000e-02	3.098960e+04	-4.811027e-04	2.551034e-02	0.000000e+00	-4.399320e+03	3.538892e+04
2.023000e-02	4.246921e+04	-5.114861e-04	2.556236e-02	0.000000e+00	-5.517247e+03	4.798645e+04
2.142000e-02	3.756149e+04	-5.419411e-04	2.561904e-02	0.000000e+00	-8.069924e+03	4.563141e+04
2.261000e-02	3.626518e+04	-5.724594e-04	2.567132e-02	0.000000e+00	-8.522734e+03	4.478791e+04
2.380000e-02	3.389465e+04	-6.030388e-04	2.572100e-02	0.000000e+00	-9.493306e+03	4.338795e+04
2.499000e-02	4.699527e+04	-6.336754e-04	2.577829e-02	0.000000e+00	-9.092680e+03	5.608795e+04
2.618000e-02	3.836802e+04	-6.643911e-04	2.583874e-02	0.000000e+00	-7.192837e+03	4.556085e+04
2.737000e-02	4.792481e+04	-6.951716e-04	2.589985e-02	0.000000e+00	-6.950344e+03	5.487516e+04
2.856000e-02	3.822307e+04	-7.260328e-04	2.596085e-02	0.000000e+00	-8.218404e+03	4.644147e+04
2.975000e-02	4.835684e+04	-7.569584e-04	2.602217e-02	0.000000e+00	-6.425412e+03	5.478225e+04
3.094000e-02	4.435115e+04	-7.879655e-04	2.608782e-02	0.000000e+00	-7.845852e+03	5.219701e+04
3.213000e-02	3.931270e+04	-8.190474e-04	2.614707e-02	0.000000e+00	-8.318129e+03	4.763082e+04
3.332000e-02	4.021507e+04	-8.501956e-04	2.620339e-02	0.000000e+00	-6.543260e+03	4.675833e+04
3.451000e-02	5.138801e+04	-8.814115e-04	2.626826e-02	0.000000e+00	-5.623574e+03	5.701159e+04
3.570000e-02	3.922208e+04	-9.127140e-04	2.633242e-02	0.000000e+00	-7.646620e+03	4.686870e+04
3.689000e-02	4.778087e+04	-9.440826e-04	2.639403e-02	0.000000e+00	-6.325137e+03	5.410601e+04
3.808000e-02	6.083390e+04	-9.755318e-04	2.647095e-02	0.000000e+00	-5.240667e+03	6.607457e+04
3.927000e-02	6.112247e+04	-1.007084e-03	2.655732e-02	0.000000e+00	-4.217955e+03	6.534042e+04
4.046000e-02	6.333422e+04	-1.038738e-03	2.664545e-02	0.000000e+00	-4.695432e+03	6.802965e+04
4.165000e-02	7.054692e+04	-1.070500e-03	2.674026e-02	0.000000e+00	-4.782670e+03	7.532959e+04
4.284000e-02	6.316514e+04	-1.102380e-03	2.683495e-02	0.000000e+00	-8.856134e+03	7.202127e+04
4.403000e-02	5.666659e+04	-1.134367e-03	2.691981e-02	0.000000e+00	-6.863046e+03	6.352963e+04
4.522000e-02	7.250215e+04	-1.166449e-03	2.701129e-02	0.000000e+00	-3.981187e+03	7.648334e+04
4.641000e-02	6.290422e+04	-1.198654e-03	2.710718e-02	0.000000e+00	-4.896712e+03	6.780093e+04
4.760000e-02	6.898256e+04	-1.230964e-03	2.720057e-02	0.000000e+00	-5.563909e+03	7.454647e+04
4.879000e-02	7.191693e+04	-1.263391e-03	2.730035e-02	0.000000e+00	-6.239421e+03	7.815635e+04
4.998000e-02	6.407344e+04	-1.295939e-03	2.739666e-02	0.000000e+00	-7.640656e+03	7.171410e+04
5.117000e-02	7.703437e+04	-1.328595e-03	2.749658e-02	0.000000e+00	-8.812415e+03	8.584679e+04
5.236000e-02	8.041231e+04	-1.361381e-03	2.760808e-02	0.000000e+00	-4.544824e+03	8.495714e+04
5.355000e-02	8.073970e+04	-1.394302e-03	2.772221e-02	0.000000e+00	-5.813997e+03	8.655370e+04
