#id	m	q	x	vx	vy
9.287420e+05	1.000000e+00	-1.000000e+00	3.074269e-03	-1.848419e-01	8.186561e-04
9.287560e+05	1.000000e+00	-1.000000e+00	3.592905e-04	-3.313013e-01	-7.020843e-05
9.287850e+05	1.000000e+00	-1.000000e+00	2.628534e-03	-1.935994e-01	-1.682534e-03
9.287990e+05	1.000000e+00	-1.000000e+00	2.218728e-03	-3.448326e-01	-8.662709e-05
9.288160e+05	1.000000e+00	-1.000000e+00	6.315063e-03	-2.615921e-01	-1.816940e-04
9.288400e+05	1.000000e+00	-1.000000e+00	4.046936e-03	-2.817178e-01	2.099934e-04
9.288480e+05	1.000000e+00	-1.000000e+00	2.008634e-02	-3.126077e-01	8.114569e-04
9.288490e+05	1.000000e+00	-1.000000e+00	2.035689e-02	-5.842015e-01	-1.991537e-04
9.288500e+05	1.000000e+00	-1.000000e+00	4.604375e-03	-1.443682e-01	-5.255575e-04
9.288510e+05	1.000000e+00	-1.000000e+00	1.583335e-02	-3.274407e-01	3.411909e-04
9.288520e+05	1.000000e+00	-1.000000e+00	2.710723e-02	-4.189336e-01	1.451864e-04
9.288540e+05	1.000000e+00	-1.000000e+00	2.071059e-02	-3.244363e-01	-4.460576e-04
9.288550e+05	1.000000e+00	-1.000000e+00	1.107948e-02	-3.912498e-01	-8.864883e-04
9.288560e+05	1.000000e+00	-1.000000e+00	2.736746e-04	-4.491690e-01	1.589731e-04
9.288590e+05	1.000000e+00	-1.000000e+00	2.627947e-02	-5.156010e-01	4.554988e-04
9.288600e+05	1.000000e+00	-1.000000e+00	3.059369e-02	-3.001877e-01	4.916909e-05
9.288610e+05	1.000000e+00	-1.000000e+00	1.740741e-02	-3.640382e-01	-1.207749e-03
9.288640e+05	1.000000e+00	-1.000000e+00	2.437935e-02	-2.005058e-01	-6.294264e-04
9.288650e+05	1.000000e+00	-1.000000e+00	2.185668e-02	-1.870776e-01	-6.484852e-04
9.288670e+05	1.000000e+00	-1.000000e+00	1.752217e-02	-5.447085e-01	-2.012153e-06
9.288680e+05	1.000000e+00	-1.000000e+00	2.807606e-02	-2.735701e-01	-2.174345e-04
9.288690e+05	1.000000e+00	-1.000000e+00	1.383891e-02	-1.788663e-01	2.087382e-04
9.288700e+05	1.000000e+00	-1.000000e+00	9.702998e-03	-3.878309e-01	-1.800887e-03
9.288750e+05	1.000000e+00	-1.000000e+00	3.146353e-02	-2.663519e-01	8.349888e-04
9.288760e+05	1.000000e+00	-1.000000e+00	1.113420e-02	-1.933679e-01	3.194755e-03
9.288780e+05	1.000000e+00	-1.000000e+00	1.645937e-02	-3.014816e-01	2.221088e-04
9.288790e+05	1.000000e+00	-1.000000e+00	1.241446e-02	-1.572384e-01	-1.442393e-03
9.288810e+05	1.000000e+00	-1.000000e+00	1.990870e-02	-1.786780e-01	-4.664080e-04
9.288820e+05	1.000000e+00	-1.000000e+00	1.270313e-02	-3.443352e-01	-2.071043e-04
9.288830e+05	1.000000e+00	-1.000000e+00	1.872236e-03	-1.446748e-01	3.563064e-04
9.288840e+05	1.000000e+00	-1.000000e+00	2.410028e-02	-2.231193e-01	9.210679e-05
9.288850e+05	1.000000e+00	-1.000000e+00	2.066140e-02	-3.098928e-01	-1.220055e-04
9.288880e+05	1.000000e+00	-1.000000e+00	2.899287e-02	-3.553564e-01	1.297937e-03
9.288900e+05	1.000000e+00	-1.000000e+00	2.648871e-02	-4.262622e-01	2.989711e-03
9.288910e+05	1.000000e+00	-1.000000e+00	1.259699e-02	-1.558160e-01	1.049810e-03
