#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	7.820215e+02	0.000000e+00	1.435784e-01	0.000000e+00	-8.619493e+02	1.643971e+03
1.190000e-03	-1.296287e+03	-1.708589e-04	1.435780e-01	0.000000e+00	-3.846904e+03	2.550616e+03
2.380000e-03	3.462442e+03	-3.417156e-04	1.435795e-01	0.000000e+00	-2.293164e+03	5.755606e+03
3.570000e-03	4.199108e+03	-5.125782e-04	1.435850e-01	0.000000e+00	-3.137199e+03	7.336307e+03
4.760000e-03	3.754414e+03	-6.834479e-04	1.435906e-01	0.000000e+00	-3.444149e+03	7.198563e+03
5.950000e-03	1.372663e+03	-8.543238e-04	1.435942e-01	0.000000e+00	-3.125925e+03	4.498588e+03
7.140000e-03	1.164185e+03	-1.025202e-03	1.435960e-01	0.000000e+00	-6.207858e+03	7.372043e+03
8.330000e-03	5.944723e+03	-1.196082e-03	1.436011e-01	0.000000e+00	-3.999091e+03	9.943814e+03
9.520000e-03	2.481930e+03	-1.366973e-03	1.436070e-01	0.000000e+00	-3.077747e+03	5.559677e+03
1.071000e-02	1.406107e+03	-1.537867e-03	1.436098e-01	0.000000e+00	-4.165268e+03	5.571376e+03
1.190000e-02	1.079529e+03	-1.708764e-03	1.436115e-01	0.000000e+00	-3.470401e+03	4.549931e+03
1.309000e-02	2.732493e+03	-1.879663e-03	1.436142e-01	0.000000e+00	-3.221605e+03	5.954097e+03
1.428000e-02	1.103283e+03	-2.050566e-03	1.436170e-01	0.000000e+00	-7.544165e+03	8.647449e+03
1.547000e-02	4.284789e+03	-2.221471e-03	1.436208e-01	0.000000e+00	-6.239473e+03	1.052426e+04
1.666000e-02	5.055415e+02	-2.392383e-03	1.436242e-01	0.000000e+00	-8.279754e+03	8.785296e+03
1.785000e-02	6.322845e+03	-2.563296e-03	1.436290e-01	0.000000e+00	-5.403286e+03	1.172613e+04
1.904000e-02	2.273289e+03	-2.734220e-03	1.436351e-01	0.000000e+00	-4.416957e+03	6.690246e+03
2.023000e-02	5.449480e+03	-2.905148e-03	1.436406e-01	0.000000e+00	-4.432328e+03	9.881807e+03
2.142000e-02	6.934121e+03	-3.076085e-03	1.436493e-01	0.000000e+00	-4.664245e+03	1.159837e+04
2.261000e-02	4.713873e+03	-3.247033e-03	1.436576e-01	0.000000e+00	-2.214869e+03	6.928742e+03
2.380000e-02	8.031621e+03	-3.417990e-03	1.436666e-01	0.000000e+00	-2.148928e+03	1.018055e+04
2.499000e-02	7.655795e+03	-3.588960e-03	1.436777e-01	0.000000e+00	-2.813065e+03	1.046886e+04
2.618000e-02	6.156460e+03	-3.759943e-03	1.436875e-01	0.000000e+00	-1.456876e+03	7.613336e+03
2.737000e-02	5.855585e+03	-3.930936e-03	1.436960e-01	0.000000e+00	-4.871423e+03	1.072701e+04
2.856000e-02	5.799211e+03	-4.101939e-03	1.437042e-01	0.000000e+00	-5.474433e+03	1.127364e+04
2.975000e-02	9.142171e+03	-4.272952e-03	1.437148e-01	0.000000e+00	-1.859344e+03	1.100152e+04
3.094000e-02	1.017001e+04	-4.443980e-03	1.437285e-01	0.000000e+00	-1.263421e+03	1.143343e+04
3.213000e-02	7.593892e+03	-4.615026e-03	1.437411e-01	0.000000e+00	-3.202819e+03	1.079671e+04
3.332000e-02	6.302973e+03	-4.786084e-03	1.437509e-01	0.000000e+00	-2.965099e+03	9.268071e+03
3.451000e-02	5.530512e+02	-4.957153e-03	1.437558e-01	0.000000e+00	-5.631511e+03	6.184562e+03
3.570000e-02	-3.716973e+02	-5.128223e-03	1.437559e-01	0.000000e+00	-3.433255e+03	3.061558e+03
3.689000e-02	8.138704e+03	-5.299292e-03	1.437614e-01	0.000000e+00	-4.071898e+03	1.221060e+04
3.808000e-02	7.058718e+03	-5.470375e-03	1.437722e-01	0.000000e+00	-5.244142e+03	1.230286e+04
3.927000e-02	5.342340e+03	-5.641470e-03	1.437810e-01	0.000000e+00	-4.320721e+03	9.663061e+03
