#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.487455e+03	0.000000e+00	3.583767e-02	0.000000e+00	-2.625135e+03	1.137680e+03
1.190000e-03	-6.111687e+02	-4.264558e-05	3.583619e-02	0.000000e+00	-5.439124e+03	4.827955e+03
2.380000e-03	1.643316e+03	-8.529013e-05	3.583692e-02	0.000000e+00	-5.057515e+03	6.700830e+03
3.570000e-03	1.466952e+03	-1.279374e-04	3.583912e-02	0.000000e+00	-6.494309e+03	7.961261e+03
4.760000e-03	1.468730e+03	-1.705872e-04	3.584120e-02	0.000000e+00	-7.225447e+03	8.694176e+03
5.950000e-03	2.171599e+03	-2.132395e-04	3.584378e-02	0.000000e+00	-1.015000e+04	1.232159e+04
7.140000e-03	1.157152e+04	-2.558954e-04	3.585351e-02	0.000000e+00	-6.757046e+03	1.832857e+04
8.330000e-03	1.369482e+04	-2.985709e-04	3.587140e-02	0.000000e+00	-6.711973e+03	2.040679e+04
9.520000e-03	2.236631e+04	-3.412694e-04	3.589694e-02	0.000000e+00	-4.181406e+03	2.654772e+04
1.071000e-02	1.936893e+04	-3.840056e-04	3.592650e-02	0.000000e+00	-6.361722e+03	2.573065e+04
1.190000e-02	2.375756e+04	-4.267744e-04	3.595704e-02	0.000000e+00	-6.074449e+03	2.983201e+04
1.309000e-02	2.575151e+04	-4.695833e-04	3.599210e-02	0.000000e+00	-4.615490e+03	3.036700e+04
1.428000e-02	2.504663e+04	-5.124356e-04	3.602807e-02	0.000000e+00	-6.340645e+03	3.138728e+04
1.547000e-02	2.292022e+04	-5.553301e-04	3.606204e-02	0.000000e+00	-8.131355e+03	3.105157e+04
1.666000e-02	2.527326e+04	-5.982633e-04	3.609617e-02	0.000000e+00	-7.227479e+03	3.250074e+04
1.785000e-02	1.820237e+04	-6.412390e-04	3.612696e-02	0.000000e+00	-9.413486e+03	2.761586e+04
1.904000e-02	2.395519e+04	-6.842454e-04	3.615681e-02	0.000000e+00	-8.435514e+03	3.239071e+04
2.023000e-02	3.626461e+04	-7.272922e-04	3.619946e-02	0.000000e+00	-5.258849e+03	4.152346e+04
2.142000e-02	3.423923e+04	-7.704002e-04	3.624939e-02	0.000000e+00	-5.628188e+03	3.986742e+04
2.261000e-02	3.773184e+04	-8.135658e-04	3.630035e-02	0.000000e+00	-4.188862e+03	4.192070e+04
2.380000e-02	3.094382e+04	-8.567950e-04	3.634899e-02	0.000000e+00	-8.207792e+03	3.915161e+04
2.499000e-02	4.263109e+04	-9.000764e-04	3.640109e-02	0.000000e+00	-6.802043e+03	4.943313e+04
2.618000e-02	4.760122e+04	-9.434296e-04	3.646499e-02	0.000000e+00	-6.114133e+03	5.371535e+04
2.737000e-02	3.560963e+04	-9.868630e-04	3.652392e-02	0.000000e+00	-7.997413e+03	4.360704e+04
2.856000e-02	3.779213e+04	-1.030357e-03	3.657590e-02	0.000000e+00	-5.295513e+03	4.308764e+04
2.975000e-02	3.533323e+04	-1.073914e-03	3.662768e-02	0.000000e+00	-7.358726e+03	4.269195e+04
3.094000e-02	3.691308e+04	-1.117530e-03	3.667884e-02	0.000000e+00	-1.044708e+04	4.736016e+04
3.213000e-02	4.760975e+04	-1.161209e-03	3.673870e-02	0.000000e+00	-5.576692e+03	5.318645e+04
3.332000e-02	4.435745e+04	-1.204968e-03	3.680383e-02	0.000000e+00	-5.825901e+03	5.018335e+04
3.451000e-02	5.114377e+04	-1.248802e-03	3.687146e-02	0.000000e+00	-3.593427e+03	5.473720e+04
3.570000e-02	4.442282e+04	-1.292723e-03	3.693913e-02	0.000000e+00	-5.313834e+03	4.973665e+04
3.689000e-02	4.824164e+04	-1.336718e-03	3.700476e-02	0.000000e+00	-8.129045e+03	5.637068e+04
3.808000e-02	5.027957e+04	-1.380794e-03	3.707453e-02	0.000000e+00	-4.833635e+03	5.511321e+04
3.927000e-02	5.554322e+04	-1.424955e-03	3.714947e-02	0.000000e+00	-6.065613e+03	6.160884e+04
4.046000e-02	6.230723e+04	-1.469210e-03	3.723292e-02	0.000000e+00	-9.242937e+03	7.155017e+04
4.165000e-02	4.815563e+04	-1.513569e-03	3.731115e-02	0.000000e+00	-4.768851e+03	5.292449e+04
4.284000e-02	4.935103e+04	-1.558010e-03	3.738020e-02	0.000000e+00	-6.326086e+03	5.567712e+04
4.403000e-02	5.034070e+04	-1.602534e-03	3.745080e-02	0.000000e+00	-4.712794e+03	5.505350e+04
4.522000e-02	5.288894e+04	-1.647143e-03	3.752390e-02	0.000000e+00	-3.453775e+03	5.634272e+04
4.641000e-02	5.788262e+04	-1.691841e-03	3.760235e-02	0.000000e+00	-3.986380e+03	6.186900e+04
4.760000e-02	6.076887e+04	-1.736637e-03	3.768637e-02	0.000000e+00	-6.982362e+03	6.775123e+04
4.879000e-02	5.576085e+04	-1.781535e-03	3.776889e-02	0.000000e+00	-6.366670e+03	6.212752e+04
4.998000e-02	6.960037e+04	-1.826527e-03	3.785767e-02	0.000000e+00	-5.980669e+03	7.558104e+04
5.117000e-02	7.416367e+04	-1.871636e-03	3.795948e-02	0.000000e+00	-6.453490e+03	8.061716e+04
5.236000e-02	6.490741e+04	-1.916870e-03	3.805796e-02	0.000000e+00	-4.557820e+03	6.946523e+04
5.355000e-02	6.178249e+04	-1.962214e-03	3.814768e-02	0.000000e+00	-5.481940e+03	6.726443e+04
5.474000e-02	7.157620e+04	-2.007662e-03	3.824212e-02	0.000000e+00	-6.704195e+03	7.828039e+04
5.593000e-02	8.031316e+04	-2.053230e-03	3.834968e-02	0.000000e+00	-5.287788e+03	8.560095e+04
5.712000e-02	8.087999e+04	-2.098934e-03	3.846383e-02	0.000000e+00	-2.162997e+03	8.304299e+04
5.831000e-02	6.518203e+04	-2.144774e-03	3.856727e-02	0.000000e+00	-3.171190e+03	6.835322e+04
5.950000e-02	7.121422e+04	-2.190724e-03	3.866386e-02	0.000000e+00	-5.120020e+03	7.633424e+04
6.069000e-02	5.823027e+04	-2.236794e-03	3.875553e-02	0.000000e+00	-9.596929e+03	6.782720e+04
6.188000e-02	6.429363e+04	-2.282962e-03	3.884230e-02	0.000000e+00	-6.580968e+03	7.087460e+04
6.307000e-02	6.880368e+04	-2.329239e-03	3.893655e-02	0.000000e+00	-7.562395e+03	7.636608e+04
6.426000e-02	7.660794e+04	-2.375631e-03	3.903953e-02	0.000000e+00	-5.036750e+03	8.164469e+04
6.545000e-02	7.539130e+04	-2.422153e-03	3.914717e-02	0.000000e+00	-4.683557e+03	8.007486e+04
6.664000e-02	8.674060e+04	-2.468801e-03	3.926198e-02	0.000000e+00	-4.098528e+03	9.083913e+04
6.783000e-02	8.329656e+04	-2.515596e-03	3.938240e-02	0.000000e+00	-7.930963e+03	9.122752e+04
6.902000e-02	8.690503e+04	-2.562532e-03	3.950293e-02	0.000000e+00	-5.630833e+03	9.253587e+04
7.021000e-02	8.834041e+04	-2.609613e-03	3.962703e-02	0.000000e+00	-4.833781e+03	9.317420e+04
7.140000e-02	8.485615e+04	-2.656844e-03	3.974968e-02	0.000000e+00	-6.280696e+03	9.113684e+04
7.259000e-02	8.384479e+04	-2.704217e-03	3.986915e-02	0.000000e+00	-6.753528e+03	9.059831e+04
7.378000e-02	7.771543e+04	-2.751732e-03	3.998356e-02	0.000000e+00	-6.791954e+03	8.450739e+04
7.497000e-02	7.996165e+04	-2.799378e-03	4.009522e-02	0.000000e+00	-5.915515e+03	8.587717e+04
7.616000e-02	8.535979e+04	-2.847159e-03	4.021230e-02	0.000000e+00	-5.022297e+03	9.038209e+04
7.735000e-02	8.083119e+04	-2.895084e-03	4.032999e-02	0.000000e+00	-5.999671e+03	8.683086e+04
7.854000e-02	8.884315e+04	-2.943144e-03	4.045015e-02	0.000000e+00	-6.705638e+03	9.554879e+04
7.973000e-02	9.156393e+04	-2.991355e-03	4.057790e-02	0.000000e+00	-5.480999e+03	9.704492e+04
8.092000e-02	1.030183e+05	-3.039720e-03	4.071570e-02	0.000000e+00	-4.642734e+03	1.076610e+05
8.211000e-02	1.099193e+05	-3.088258e-03	4.086650e-02	0.000000e+00	-2.885246e+03	1.128045e+05
8.330000e-02	8.638905e+04	-3.136982e-03	4.100551e-02	0.000000e+00	-4.437434e+03	9.082648e+04
