#id	m	q	x	vx	vy
1.627280e+05	1.000000e+00	-1.000000e+00	2.290012e-02	-5.716965e-01	-2.838959e-04
1.627340e+05	1.000000e+00	-1.000000e+00	2.611503e-02	-5.377322e-01	-9.584493e-05
1.627400e+05	1.000000e+00	-1.000000e+00	3.962434e-03	-5.844631e-01	1.129826e-03
1.627430e+05	1.000000e+00	-1.000000e+00	2.885607e-03	-5.004547e-01	2.625078e-04
1.627520e+05	1.000000e+00	-1.000000e+00	1.137699e-02	-5.449587e-01	3.789768e-04
1.627610e+05	1.000000e+00	-1.000000e+00	2.316355e-02	-5.250786e-01	-2.029161e-04
1.627670e+05	1.000000e+00	-1.000000e+00	3.425661e-02	-5.665410e-01	1.353769e-03
1.627700e+05	1.000000e+00	-1.000000e+00	7.201835e-03	-5.491608e-01	-2.028385e-04
1.627730e+05	1.000000e+00	-1.000000e+00	1.225587e-02	-5.141794e-01	-1.707690e-03
1.627850e+05	1.000000e+00	-1.000000e+00	3.945192e-02	-5.724734e-01	2.065553e-04
1.628060e+05	1.000000e+00	-1.000000e+00	2.910386e-02	-5.662667e-01	-2.527151e-04
1.628100e+05	1.000000e+00	-1.000000e+00	3.290127e-02	-5.486701e-01	-1.280137e-03
1.628140e+05	1.000000e+00	-1.000000e+00	2.778487e-02	-5.515586e-01	-5.162609e-05
1.628160e+05	1.000000e+00	-1.000000e+00	8.318341e-03	-5.466856e-01	-6.310214e-06
1.628200e+05	1.000000e+00	-1.000000e+00	2.977212e-04	-5.474342e-01	-1.697859e-03
1.628300e+05	1.000000e+00	-1.000000e+00	1.617754e-02	-5.210385e-01	-2.623598e-04
1.628330e+05	1.000000e+00	-1.000000e+00	1.439560e-02	-5.125302e-01	-5.756456e-05
1.628370e+05	1.000000e+00	-1.000000e+00	5.680615e-02	-5.391302e-01	3.015801e-04
1.628380e+05	1.000000e+00	-1.000000e+00	3.293215e-02	-4.757951e-01	8.022216e-05
1.628410e+05	1.000000e+00	-1.000000e+00	4.404014e-02	-5.392188e-01	-2.296051e-03
1.628470e+05	1.000000e+00	-1.000000e+00	2.483677e-02	-5.114146e-01	2.269072e-03
1.628510e+05	1.000000e+00	-1.000000e+00	2.188479e-02	-4.595719e-01	1.193555e-03
1.628520e+05	1.000000e+00	-1.000000e+00	8.943831e-03	-4.979851e-01	-8.318339e-05
1.628590e+05	1.000000e+00	-1.000000e+00	4.623555e-02	-5.336307e-01	1.990826e-04
1.628600e+05	1.000000e+00	-1.000000e+00	1.447989e-02	-4.486690e-01	8.803592e-04
1.628620e+05	1.000000e+00	-1.000000e+00	7.490906e-02	-5.763154e-01	-2.071772e-05
1.628690e+05	1.000000e+00	-1.000000e+00	4.656192e-02	-5.197652e-01	-3.388046e-04
1.628710e+05	1.000000e+00	-1.000000e+00	6.484693e-02	-5.663163e-01	2.753954e-04
1.628760e+05	1.000000e+00	-1.000000e+00	9.331052e-02	-5.723691e-01	7.512416e-05
1.628770e+05	1.000000e+00	-1.000000e+00	6.009351e-02	-5.335561e-01	-1.073911e-03
1.628780e+05	1.000000e+00	-1.000000e+00	9.438667e-02	-5.583389e-01	1.605470e-04
1.628820e+05	1.000000e+00	-1.000000e+00	1.005237e-01	-5.604499e-01	6.705735e-04
1.628830e+05	1.000000e+00	-1.000000e+00	8.985758e-02	-5.685255e-01	6.304691e-05
1.628910e+05	1.000000e+00	-1.000000e+00	3.271818e-02	-4.765311e-01	2.021220e-04
1.628920e+05	1.000000e+00	-1.000000e+00	3.293768e-02	-5.104846e-01	-1.953299e-05
1.628950e+05	1.000000e+00	-1.000000e+00	3.546814e-02	-4.938016e-01	7.861849e-04
1.629020e+05	1.000000e+00	-1.000000e+00	7.282968e-02	-5.196092e-01	-1.025346e-03
1.629030e+05	1.000000e+00	-1.000000e+00	2.664477e-02	-5.074963e-01	-5.684264e-05
1.629040e+05	1.000000e+00	-1.000000e+00	6.238908e-02	-5.154116e-01	-2.920357e-04
1.629080e+05	1.000000e+00	-1.000000e+00	2.845393e-02	-4.798221e-01	-2.205756e-03
1.629100e+05	1.000000e+00	-1.000000e+00	4.395534e-02	-5.019365e-01	-1.026874e-03
1.629130e+05	1.000000e+00	-1.000000e+00	5.903700e-02	-5.677772e-01	2.915564e-04
1.629200e+05	1.000000e+00	-1.000000e+00	3.415556e-02	-5.229902e-01	-5.867548e-05
1.629210e+05	1.000000e+00	-1.000000e+00	3.839791e-02	-4.962982e-01	-6.509138e-04
1.629270e+05	1.000000e+00	-1.000000e+00	8.913489e-02	-5.669578e-01	1.428445e-03
1.629280e+05	1.000000e+00	-1.000000e+00	2.462716e-04	-4.406326e-01	6.735907e-04
1.629340e+05	1.000000e+00	-1.000000e+00	2.633168e-03	-4.560180e-01	-3.977676e-03
1.629370e+05	1.000000e+00	-1.000000e+00	6.854918e-02	-5.629731e-01	-2.372511e-04
1.629410e+05	1.000000e+00	-1.000000e+00	7.550541e-02	-5.662020e-01	9.916917e-04
1.629430e+05	1.000000e+00	-1.000000e+00	3.992259e-02	-5.364637e-01	4.835199e-04
1.629440e+05	1.000000e+00	-1.000000e+00	2.755467e-02	-4.842171e-01	9.029239e-04
1.629480e+05	1.000000e+00	-1.000000e+00	1.342471e-01	-5.227546e-01	-3.433005e-03
1.629610e+05	1.000000e+00	-1.000000e+00	1.096777e-02	-4.224791e-01	1.242257e-03
1.629650e+05	1.000000e+00	-1.000000e+00	8.248780e-02	-4.946738e-01	6.211779e-04
1.629670e+05	1.000000e+00	-1.000000e+00	1.045482e-01	-5.327526e-01	-9.197445e-04
1.629720e+05	1.000000e+00	-1.000000e+00	8.175973e-02	-4.958038e-01	8.797438e-05
1.629740e+05	1.000000e+00	-1.000000e+00	5.890870e-02	-4.699883e-01	2.300328e-04
1.629750e+05	1.000000e+00	-1.000000e+00	1.158880e-01	-5.024943e-01	3.388411e-08
1.629760e+05	1.000000e+00	-1.000000e+00	1.037159e-01	-5.374496e-01	-9.057323e-04
1.629820e+05	1.000000e+00	-1.000000e+00	4.082840e-02	-4.436712e-01	-1.295894e-05
1.629830e+05	1.000000e+00	-1.000000e+00	9.470864e-02	-5.168747e-01	9.544938e-04
1.629870e+05	1.000000e+00	-1.000000e+00	9.594273e-02	-5.377272e-01	-1.211522e-04
1.629920e+05	1.000000e+00	-1.000000e+00	3.424343e-02	-4.359575e-01	1.068412e-03
1.630020e+05	1.000000e+00	-1.000000e+00	1.037762e-01	-5.146495e-01	-2.179422e-04
1.630050e+05	1.000000e+00	-1.000000e+00	9.158616e-02	-5.228629e-01	4.167609e-04
1.630080e+05	1.000000e+00	-1.000000e+00	5.111579e-02	-4.585642e-01	-3.825958e-05
1.630130e+05	1.000000e+00	-1.000000e+00	1.605016e-01	-5.453773e-01	-3.297402e-04
1.630190e+05	1.000000e+00	-1.000000e+00	1.049876e-01	-5.114847e-01	5.570855e-04
1.630240e+05	1.000000e+00	-1.000000e+00	1.520920e-01	-5.546650e-01	3.673756e-04
1.630260e+05	1.000000e+00	-1.000000e+00	2.752452e-02	-4.572912e-01	-4.229583e-04
1.630270e+05	1.000000e+00	-1.000000e+00	5.164532e-02	-4.497782e-01	8.517814e-04
