#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.877012e+03	0.000000e+00	3.643550e-02	0.000000e+00	-2.698551e+03	8.215386e+02
1.190000e-03	-1.847724e+03	-4.335666e-05	3.643286e-02	0.000000e+00	-9.153805e+03	7.306081e+03
2.380000e-03	3.085886e+03	-8.671020e-05	3.643374e-02	0.000000e+00	-7.148438e+03	1.023432e+04
3.570000e-03	2.870391e+03	-1.300689e-04	3.643795e-02	0.000000e+00	-5.511201e+03	8.381592e+03
4.760000e-03	5.135010e+03	-1.734325e-04	3.644362e-02	0.000000e+00	-6.662937e+03	1.179795e+04
5.950000e-03	8.688116e+03	-2.168048e-04	3.645341e-02	0.000000e+00	-7.510924e+03	1.619904e+04
7.140000e-03	1.639007e+04	-2.601916e-04	3.647117e-02	0.000000e+00	-5.058356e+03	2.144843e+04
8.330000e-03	2.035019e+04	-3.036062e-04	3.649719e-02	0.000000e+00	-4.545657e+03	2.489585e+04
9.520000e-03	2.172544e+04	-3.470550e-04	3.652699e-02	0.000000e+00	-3.648251e+03	2.537369e+04
1.071000e-02	1.684398e+04	-3.905404e-04	3.655430e-02	0.000000e+00	-5.209282e+03	2.205326e+04
1.190000e-02	1.879216e+04	-4.340542e-04	3.657954e-02	0.000000e+00	-6.422442e+03	2.521460e+04
1.309000e-02	2.192172e+04	-4.775997e-04	3.660837e-02	0.000000e+00	-6.075621e+03	2.799734e+04
1.428000e-02	1.799924e+04	-5.211821e-04	3.663664e-02	0.000000e+00	-6.235796e+03	2.423504e+04
1.547000e-02	2.497478e+04	-5.647949e-04	3.666707e-02	0.000000e+00	-2.937588e+03	2.791237e+04
1.666000e-02	3.027636e+04	-6.084497e-04	3.670620e-02	0.000000e+00	-2.983828e+03	3.326019e+04
1.785000e-02	3.271252e+04	-6.521556e-04	3.675080e-02	0.000000e+00	-5.908724e+03	3.862124e+04
1.904000e-02	2.411339e+04	-6.959166e-04	3.679105e-02	0.000000e+00	-8.284490e+03	3.239788e+04
2.023000e-02	4.066862e+04	-7.397183e-04	3.683692e-02	0.000000e+00	-1.741611e+03	4.241023e+04
2.142000e-02	3.599833e+04	-7.835885e-04	3.689122e-02	0.000000e+00	-3.838438e+03	3.983677e+04
2.261000e-02	3.233741e+04	-8.275194e-04	3.693961e-02	0.000000e+00	-1.023091e+04	4.256832e+04
2.380000e-02	3.091230e+04	-8.715048e-04	3.698440e-02	0.000000e+00	-8.238757e+03	3.915105e+04
2.499000e-02	3.202766e+04	-9.155423e-04	3.702897e-02	0.000000e+00	-5.742006e+03	3.776967e+04
2.618000e-02	3.488942e+04	-9.596337e-04	3.707636e-02	0.000000e+00	-3.362509e+03	3.825193e+04
2.737000e-02	3.815724e+04	-1.003784e-03	3.712809e-02	0.000000e+00	-4.765656e+03	4.292290e+04
2.856000e-02	3.636774e+04	-1.047999e-03	3.718086e-02	0.000000e+00	-4.954437e+03	4.132217e+04
2.975000e-02	4.493261e+04	-1.092274e-03	3.723844e-02	0.000000e+00	-4.825990e+03	4.975860e+04
3.094000e-02	4.141405e+04	-1.136626e-03	3.729959e-02	0.000000e+00	-6.870222e+03	4.828427e+04
3.213000e-02	4.174088e+04	-1.181047e-03	3.735847e-02	0.000000e+00	-4.783970e+03	4.652485e+04
3.332000e-02	4.534868e+04	-1.225539e-03	3.742015e-02	0.000000e+00	-5.039972e+03	5.038865e+04
3.451000e-02	5.051717e+04	-1.270107e-03	3.748804e-02	0.000000e+00	-6.434059e+03	5.695123e+04
3.570000e-02	5.614169e+04	-1.314761e-03	3.756357e-02	0.000000e+00	-3.501109e+03	5.964280e+04
3.689000e-02	5.472825e+04	-1.359509e-03	3.764208e-02	0.000000e+00	-4.470773e+03	5.919902e+04
3.808000e-02	3.387140e+04	-1.404349e-03	3.770483e-02	0.000000e+00	-5.778567e+03	3.964997e+04
3.927000e-02	4.376326e+04	-1.449246e-03	3.775980e-02	0.000000e+00	-7.954741e+03	5.171800e+04
4.046000e-02	4.602965e+04	-1.494217e-03	3.782339e-02	0.000000e+00	-9.734285e+03	5.576394e+04
4.165000e-02	5.718303e+04	-1.539266e-03	3.789648e-02	0.000000e+00	-6.082923e+03	6.326595e+04
4.284000e-02	5.286140e+04	-1.584411e-03	3.797441e-02	0.000000e+00	-6.436472e+03	5.929788e+04
4.403000e-02	4.481367e+04	-1.629645e-03	3.804358e-02	0.000000e+00	-5.525472e+03	5.033914e+04
4.522000e-02	5.912675e+04	-1.674955e-03	3.811719e-02	0.000000e+00	-8.102552e+03	6.722930e+04
4.641000e-02	6.533280e+04	-1.720364e-03	3.820533e-02	0.000000e+00	-3.808697e+03	6.914149e+04
4.760000e-02	6.953165e+04	-1.765883e-03	3.830083e-02	0.000000e+00	-5.091139e+03	7.462279e+04
4.879000e-02	6.117335e+04	-1.811520e-03	3.839339e-02	0.000000e+00	-3.884253e+03	6.505761e+04
4.998000e-02	6.724531e+04	-1.857260e-03	3.848434e-02	0.000000e+00	-4.985204e+03	7.223052e+04
