#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-3.824664e+03	0.000000e+00	5.611405e-02	0.000000e+00	-4.470811e+03	6.461471e+02
1.190000e-03	-9.671448e+02	-6.677250e-05	5.611066e-02	0.000000e+00	-4.027029e+03	3.059884e+03
2.380000e-03	8.168167e+03	-1.335434e-04	5.611576e-02	0.000000e+00	-1.836513e+03	1.000468e+04
3.570000e-03	7.873585e+03	-2.003280e-04	5.612712e-02	0.000000e+00	-3.727140e+03	1.160073e+04
4.760000e-03	1.029148e+04	-2.671259e-04	5.613998e-02	0.000000e+00	-3.208019e+03	1.349950e+04
5.950000e-03	1.077056e+04	-3.339411e-04	5.615489e-02	0.000000e+00	-4.106254e+03	1.487681e+04
7.140000e-03	1.034574e+04	-4.007745e-04	5.616985e-02	0.000000e+00	-3.132897e+03	1.347864e+04
8.330000e-03	1.613969e+04	-4.676254e-04	5.618860e-02	0.000000e+00	-6.266611e+03	2.240630e+04
9.520000e-03	1.546687e+04	-5.345034e-04	5.621099e-02	0.000000e+00	-4.986145e+03	2.045301e+04
1.071000e-02	1.365771e+04	-6.014075e-04	5.623161e-02	0.000000e+00	-7.037682e+03	2.069539e+04
1.190000e-02	8.901221e+03	-6.683347e-04	5.624759e-02	0.000000e+00	-6.376698e+03	1.527792e+04
1.309000e-02	1.928599e+04	-7.352768e-04	5.626755e-02	0.000000e+00	-5.290276e+03	2.457627e+04
1.428000e-02	2.567196e+04	-8.022514e-04	5.629939e-02	0.000000e+00	-4.160010e+03	2.983197e+04
1.547000e-02	1.960281e+04	-8.692693e-04	5.633145e-02	0.000000e+00	-6.957109e+03	2.655992e+04
1.666000e-02	2.171352e+04	-9.363203e-04	5.636071e-02	0.000000e+00	-5.502196e+03	2.721572e+04
1.785000e-02	2.358566e+04	-1.003408e-03	5.639279e-02	0.000000e+00	-6.585204e+03	3.017086e+04
1.904000e-02	2.833514e+04	-1.070535e-03	5.642956e-02	0.000000e+00	-3.401791e+03	3.173693e+04
2.023000e-02	2.603065e+04	-1.137710e-03	5.646806e-02	0.000000e+00	-4.983101e+03	3.101375e+04
2.142000e-02	2.477349e+04	-1.204929e-03	5.650403e-02	0.000000e+00	-5.047087e+03	2.982057e+04
2.261000e-02	3.042895e+04	-1.272190e-03	5.654313e-02	0.000000e+00	-6.225361e+03	3.665431e+04
2.380000e-02	2.637238e+04	-1.339502e-03	5.658335e-02	0.000000e+00	-3.864867e+03	3.023725e+04
2.499000e-02	2.902710e+04	-1.406858e-03	5.662258e-02	0.000000e+00	-3.591315e+03	3.261842e+04
2.618000e-02	4.486526e+04	-1.474263e-03	5.667491e-02	0.000000e+00	-4.433418e+03	4.929868e+04
2.737000e-02	3.272786e+04	-1.541744e-03	5.672986e-02	0.000000e+00	-4.281740e+03	3.700960e+04
2.856000e-02	2.585289e+04	-1.609281e-03	5.677134e-02	0.000000e+00	-5.198193e+03	3.105109e+04
2.975000e-02	3.147118e+04	-1.676860e-03	5.681194e-02	0.000000e+00	-8.977715e+03	4.044890e+04
