#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.348893e+03	0.000000e+00	1.071194e-01	0.000000e+00	-1.805821e+03	4.569286e+02
1.190000e-03	-4.627897e+03	-1.274710e-04	1.071152e-01	0.000000e+00	-7.193316e+03	2.565419e+03
2.380000e-03	-5.832208e+02	-2.549341e-04	1.071115e-01	0.000000e+00	-6.488871e+03	5.905650e+03
3.570000e-03	2.349807e+03	-3.823963e-04	1.071127e-01	0.000000e+00	-3.066743e+03	5.416550e+03
4.760000e-03	4.852822e+03	-5.098625e-04	1.071178e-01	0.000000e+00	-4.604327e+03	9.457150e+03
5.950000e-03	3.495840e+03	-6.373368e-04	1.071238e-01	0.000000e+00	-6.978149e+03	1.047399e+04
7.140000e-03	7.928998e+03	-7.648170e-04	1.071318e-01	0.000000e+00	-5.950668e+03	1.387967e+04
8.330000e-03	1.634981e+03	-8.923106e-04	1.071386e-01	0.000000e+00	-7.965152e+03	9.600133e+03
9.520000e-03	7.030029e+03	-1.019807e-03	1.071448e-01	0.000000e+00	-5.090988e+03	1.212102e+04
1.071000e-02	1.169845e+04	-1.147315e-03	1.071580e-01	0.000000e+00	-4.415363e+03	1.611382e+04
1.190000e-02	1.348371e+04	-1.274843e-03	1.071759e-01	0.000000e+00	-5.482015e+03	1.896572e+04
1.309000e-02	1.524473e+04	-1.402394e-03	1.071962e-01	0.000000e+00	-9.424374e+02	1.618716e+04
1.428000e-02	1.960491e+04	-1.529970e-03	1.072209e-01	0.000000e+00	-2.395246e+03	2.200015e+04
1.547000e-02	1.910220e+04	-1.657579e-03	1.072483e-01	0.000000e+00	-3.441728e+03	2.254393e+04
1.666000e-02	1.979604e+04	-1.785221e-03	1.072758e-01	0.000000e+00	-1.408724e+03	2.120476e+04
1.785000e-02	1.920748e+04	-1.912896e-03	1.073035e-01	0.000000e+00	-2.641459e+03	2.184893e+04
1.904000e-02	1.948765e+04	-2.040603e-03	1.073309e-01	0.000000e+00	-4.710410e+03	2.419806e+04
2.023000e-02	2.706320e+04	-2.168343e-03	1.073638e-01	0.000000e+00	-4.201077e+03	3.126428e+04
2.142000e-02	2.600879e+04	-2.296129e-03	1.074014e-01	0.000000e+00	-3.049202e+03	2.905799e+04
2.261000e-02	2.404114e+04	-2.423959e-03	1.074368e-01	0.000000e+00	-3.677674e+03	2.771881e+04
2.380000e-02	2.289347e+04	-2.551829e-03	1.074701e-01	0.000000e+00	-3.308847e+03	2.620232e+04
2.499000e-02	2.311265e+04	-2.679737e-03	1.075027e-01	0.000000e+00	-4.452789e+03	2.756544e+04
2.618000e-02	2.778902e+04	-2.807685e-03	1.075387e-01	0.000000e+00	-6.205507e+03	3.399452e+04
2.737000e-02	2.932642e+04	-2.935679e-03	1.075792e-01	0.000000e+00	-4.963917e+03	3.429033e+04
2.856000e-02	2.754583e+04	-3.063723e-03	1.076194e-01	0.000000e+00	-3.388928e+03	3.093476e+04
2.975000e-02	3.035195e+04	-3.191814e-03	1.076604e-01	0.000000e+00	-4.018433e+03	3.437039e+04
3.094000e-02	2.831502e+04	-3.319955e-03	1.077020e-01	0.000000e+00	-3.435256e+03	3.175027e+04
3.213000e-02	2.675738e+04	-3.448144e-03	1.077410e-01	0.000000e+00	-3.230172e+03	2.998755e+04
3.332000e-02	2.775294e+04	-3.576379e-03	1.077796e-01	0.000000e+00	-2.657699e+03	3.041064e+04
3.451000e-02	2.821144e+04	-3.704660e-03	1.078192e-01	0.000000e+00	-2.316942e+03	3.052838e+04
