#id	m	q	x	vx	vy
8.177380e+05	1.000000e+00	-1.000000e+00	4.771978e-04	-3.090051e-01	1.281471e-03
8.177400e+05	1.000000e+00	-1.000000e+00	3.562267e-03	-2.858156e-01	3.541941e-04
8.177430e+05	1.000000e+00	-1.000000e+00	1.424636e-03	-2.083921e-01	-7.338982e-04
8.177440e+05	1.000000e+00	-1.000000e+00	6.332120e-03	-2.159147e-01	6.530674e-04
8.177830e+05	1.000000e+00	-1.000000e+00	4.014001e-03	-3.047759e-01	1.374231e-05
8.177900e+05	1.000000e+00	-1.000000e+00	1.651857e-03	-2.211942e-01	5.745410e-04
8.178140e+05	1.000000e+00	-1.000000e+00	5.260306e-03	-2.003249e-01	1.018641e-04
8.178320e+05	1.000000e+00	-1.000000e+00	6.113717e-03	-2.188102e-01	-5.890340e-04
8.178370e+05	1.000000e+00	-1.000000e+00	3.804986e-03	-2.348045e-01	-4.155390e-05
8.178390e+05	1.000000e+00	-1.000000e+00	5.789802e-04	-2.595853e-01	-2.690382e-04
8.178430e+05	1.000000e+00	-1.000000e+00	4.428028e-03	-3.056981e-01	-8.089543e-04
8.178440e+05	1.000000e+00	-1.000000e+00	1.290976e-03	-2.014401e-01	-2.247635e-04
8.178480e+05	1.000000e+00	-1.000000e+00	1.985566e-02	-2.594692e-01	7.425461e-05
8.178490e+05	1.000000e+00	-1.000000e+00	1.547925e-02	-2.287369e-01	-2.212065e-04
8.178510e+05	1.000000e+00	-1.000000e+00	1.247378e-02	-1.549403e-01	-3.715294e-04
8.178520e+05	1.000000e+00	-1.000000e+00	8.749099e-03	-2.987292e-01	-1.684674e-04
8.178540e+05	1.000000e+00	-1.000000e+00	5.805269e-03	-3.253648e-01	-5.883841e-04
8.178570e+05	1.000000e+00	-1.000000e+00	1.999054e-02	-2.159924e-01	-2.136760e-04
8.178630e+05	1.000000e+00	-1.000000e+00	1.782596e-02	-1.979109e-01	-6.691844e-04
8.178650e+05	1.000000e+00	-1.000000e+00	2.984495e-02	-3.461166e-01	-5.663804e-04
8.178660e+05	1.000000e+00	-1.000000e+00	1.959244e-02	-3.215780e-01	4.205141e-04
8.178670e+05	1.000000e+00	-1.000000e+00	2.542203e-02	-4.427124e-01	4.778604e-04
8.178690e+05	1.000000e+00	-1.000000e+00	2.509992e-02	-4.337240e-01	-2.580781e-04
8.178710e+05	1.000000e+00	-1.000000e+00	1.134855e-02	-1.777325e-01	-5.556098e-04
8.178730e+05	1.000000e+00	-1.000000e+00	1.025425e-02	-4.339986e-01	2.838362e-04
8.178740e+05	1.000000e+00	-1.000000e+00	6.594323e-03	-4.572888e-01	9.991390e-05
8.178770e+05	1.000000e+00	-1.000000e+00	7.745882e-03	-1.890297e-01	6.600215e-04
8.178780e+05	1.000000e+00	-1.000000e+00	2.266414e-02	-1.910287e-01	7.963956e-04
8.178800e+05	1.000000e+00	-1.000000e+00	8.335226e-03	-2.158953e-01	2.745453e-04
8.178820e+05	1.000000e+00	-1.000000e+00	9.070145e-03	-1.491760e-01	-9.126134e-04
8.178840e+05	1.000000e+00	-1.000000e+00	2.490198e-03	-4.341798e-01	-1.353825e-03
8.178850e+05	1.000000e+00	-1.000000e+00	1.224985e-02	-1.639716e-01	3.550880e-04
8.178880e+05	1.000000e+00	-1.000000e+00	3.424132e-03	-1.464091e-01	-1.336664e-03
8.178890e+05	1.000000e+00	-1.000000e+00	7.765359e-03	-1.573051e-01	-5.058173e-05
8.178900e+05	1.000000e+00	-1.000000e+00	8.900817e-03	-3.891218e-01	2.627320e-03
8.178910e+05	1.000000e+00	-1.000000e+00	1.170391e-02	-2.481872e-01	1.891282e-04
8.178920e+05	1.000000e+00	-1.000000e+00	2.983573e-03	-4.988056e-01	-1.919296e-03
8.178930e+05	1.000000e+00	-1.000000e+00	2.244072e-02	-3.594634e-01	2.259554e-04
8.178940e+05	1.000000e+00	-1.000000e+00	2.072864e-02	-3.735208e-01	-1.384712e-03
8.178950e+05	1.000000e+00	-1.000000e+00	3.213630e-02	-2.456215e-01	3.026386e-03
8.178960e+05	1.000000e+00	-1.000000e+00	2.030317e-02	-5.293227e-01	1.234365e-03
8.178990e+05	1.000000e+00	-1.000000e+00	1.450670e-02	-2.939576e-01	-1.471223e-03
8.179000e+05	1.000000e+00	-1.000000e+00	2.560699e-02	-2.872631e-01	-9.875824e-05
8.179020e+05	1.000000e+00	-1.000000e+00	6.795021e-03	-1.551233e-01	5.546568e-04
8.179030e+05	1.000000e+00	-1.000000e+00	2.506753e-02	-2.107783e-01	-1.578706e-03
8.179040e+05	1.000000e+00	-1.000000e+00	2.845827e-02	-4.773350e-01	2.700604e-06
8.179050e+05	1.000000e+00	-1.000000e+00	2.597058e-02	-2.696344e-01	1.601840e-03
8.179060e+05	1.000000e+00	-1.000000e+00	2.786151e-02	-2.745798e-01	-2.063649e-04
8.179070e+05	1.000000e+00	-1.000000e+00	4.043813e-03	-1.526551e-01	-6.496694e-04
8.179080e+05	1.000000e+00	-1.000000e+00	1.818485e-02	-3.608437e-01	1.419342e-03
8.179110e+05	1.000000e+00	-1.000000e+00	6.640064e-03	-1.711863e-01	4.508978e-05
8.179140e+05	1.000000e+00	-1.000000e+00	2.549093e-02	-4.124740e-01	-1.180794e-03
8.179170e+05	1.000000e+00	-1.000000e+00	1.012853e-02	-5.744906e-01	9.531678e-04
8.179190e+05	1.000000e+00	-1.000000e+00	2.895100e-02	-4.819026e-01	6.006135e-05
8.179200e+05	1.000000e+00	-1.000000e+00	1.123616e-02	-2.487248e-01	-1.410226e-03
8.179220e+05	1.000000e+00	-1.000000e+00	2.757286e-02	-3.387954e-01	5.437215e-04
8.179230e+05	1.000000e+00	-1.000000e+00	1.031372e-02	-5.520308e-01	7.948206e-04
8.179250e+05	1.000000e+00	-1.000000e+00	3.445126e-02	-3.672305e-01	2.007045e-04
8.179260e+05	1.000000e+00	-1.000000e+00	1.227122e-02	-3.738278e-01	4.357536e-04
8.179270e+05	1.000000e+00	-1.000000e+00	1.328663e-02	-1.623497e-01	-8.300757e-05
8.179280e+05	1.000000e+00	-1.000000e+00	1.216838e-02	-5.031082e-01	-3.477107e-04
8.179290e+05	1.000000e+00	-1.000000e+00	5.605012e-03	-4.009775e-01	2.785637e-04
8.179300e+05	1.000000e+00	-1.000000e+00	9.246383e-03	-2.873493e-01	-1.140216e-04
8.179320e+05	1.000000e+00	-1.000000e+00	1.817241e-02	-2.739954e-01	-3.072661e-04
8.179360e+05	1.000000e+00	-1.000000e+00	1.008025e-02	-1.940781e-01	5.385101e-05
8.179370e+05	1.000000e+00	-1.000000e+00	1.701417e-02	-5.271674e-01	1.091072e-03
8.179380e+05	1.000000e+00	-1.000000e+00	3.314657e-02	-2.619631e-01	-4.586195e-04
8.179390e+05	1.000000e+00	-1.000000e+00	3.078883e-02	-5.234453e-01	5.873112e-04
8.179400e+05	1.000000e+00	-1.000000e+00	3.110964e-02	-2.893029e-01	1.955759e-04
8.179420e+05	1.000000e+00	-1.000000e+00	8.493505e-03	-5.231414e-01	5.365653e-04
8.179430e+05	1.000000e+00	-1.000000e+00	1.563575e-02	-4.590422e-01	-1.122799e-03
8.179450e+05	1.000000e+00	-1.000000e+00	3.154517e-02	-2.484294e-01	-3.811396e-04
8.179460e+05	1.000000e+00	-1.000000e+00	1.007669e-02	-2.788427e-01	-1.500884e-03
8.179470e+05	1.000000e+00	-1.000000e+00	2.408462e-02	-2.156050e-01	-4.929293e-04
8.179500e+05	1.000000e+00	-1.000000e+00	3.823432e-03	-4.889978e-01	-3.554578e-04
8.179530e+05	1.000000e+00	-1.000000e+00	1.047760e-03	-1.529399e-01	-1.448351e-04
8.179550e+05	1.000000e+00	-1.000000e+00	8.193634e-03	-2.776194e-01	1.058196e-03
8.179560e+05	1.000000e+00	-1.000000e+00	1.406439e-02	-1.862408e-01	2.765113e-04
8.179570e+05	1.000000e+00	-1.000000e+00	1.582018e-02	-2.141357e-01	-3.046733e-03
8.179580e+05	1.000000e+00	-1.000000e+00	1.086048e-02	-1.781634e-01	7.587690e-05
8.179590e+05	1.000000e+00	-1.000000e+00	8.101487e-02	-5.645676e-01	-9.866483e-05
8.179600e+05	1.000000e+00	-1.000000e+00	6.374880e-02	-3.759898e-01	-1.839714e-03
8.179620e+05	1.000000e+00	-1.000000e+00	6.882589e-02	-5.163435e-01	-2.914077e-04
8.179630e+05	1.000000e+00	-1.000000e+00	2.122459e-02	-1.611770e-01	1.021199e-03
8.179640e+05	1.000000e+00	-1.000000e+00	1.096755e-02	-1.239383e-01	6.139389e-04
8.179650e+05	1.000000e+00	-1.000000e+00	6.827134e-02	-3.125986e-01	-4.207686e-04
8.179660e+05	1.000000e+00	-1.000000e+00	4.535968e-02	-3.992064e-01	2.372673e-03
8.179670e+05	1.000000e+00	-1.000000e+00	5.559240e-02	-4.045949e-01	-1.872060e-04
8.179680e+05	1.000000e+00	-1.000000e+00	4.020898e-02	-2.211578e-01	3.757868e-04
8.179690e+05	1.000000e+00	-1.000000e+00	3.629117e-02	-3.031444e-01	-1.909010e-04
8.179700e+05	1.000000e+00	-1.000000e+00	3.946657e-02	-1.903935e-01	-1.701422e-03
8.179710e+05	1.000000e+00	-1.000000e+00	5.994506e-02	-3.181771e-01	-2.133896e-04
8.179720e+05	1.000000e+00	-1.000000e+00	9.272782e-03	-1.356325e-01	-2.885286e-04
8.179730e+05	1.000000e+00	-1.000000e+00	4.162937e-02	-5.527495e-01	1.828441e-04
8.179740e+05	1.000000e+00	-1.000000e+00	5.792789e-02	-4.670341e-01	1.003896e-04
8.179760e+05	1.000000e+00	-1.000000e+00	3.994075e-02	-2.507063e-01	4.552202e-04
8.179770e+05	1.000000e+00	-1.000000e+00	7.033295e-02	-3.606991e-01	1.916534e-03
8.179780e+05	1.000000e+00	-1.000000e+00	2.086369e-02	-1.686129e-01	5.428733e-04
8.179790e+05	1.000000e+00	-1.000000e+00	1.862051e-02	-1.567637e-01	-2.396517e-05
