#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-4.073928e+03	0.000000e+00	2.531694e-02	0.000000e+00	-4.934958e+03	8.610294e+02
1.190000e-03	2.921544e+02	-3.012373e-05	2.531427e-02	0.000000e+00	-4.312911e+03	4.605065e+03
2.380000e-03	7.001320e+02	-6.024796e-05	2.531497e-02	0.000000e+00	-6.043632e+03	6.743764e+03
3.570000e-03	1.310842e+03	-9.037336e-05	2.531639e-02	0.000000e+00	-6.896988e+03	8.207829e+03
4.760000e-03	6.189358e+03	-1.205010e-04	2.532171e-02	0.000000e+00	-7.414513e+03	1.360387e+04
5.950000e-03	8.071852e+03	-1.506390e-04	2.533180e-02	0.000000e+00	-6.650217e+03	1.472207e+04
7.140000e-03	1.425170e+04	-1.807907e-04	2.534761e-02	0.000000e+00	-4.044359e+03	1.829606e+04
8.330000e-03	1.231926e+04	-2.109663e-04	2.536643e-02	0.000000e+00	-7.213805e+03	1.953307e+04
9.520000e-03	1.792526e+04	-2.411628e-04	2.538785e-02	0.000000e+00	-7.197185e+03	2.512244e+04
1.071000e-02	1.671752e+04	-2.713894e-04	2.541238e-02	0.000000e+00	-7.870368e+03	2.458789e+04
1.190000e-02	2.020055e+04	-3.016442e-04	2.543852e-02	0.000000e+00	-9.080760e+03	2.928131e+04
1.309000e-02	2.251026e+04	-3.319331e-04	2.546877e-02	0.000000e+00	-6.218447e+03	2.872870e+04
1.428000e-02	2.483039e+04	-3.622599e-04	2.550230e-02	0.000000e+00	-7.426688e+03	3.225708e+04
1.547000e-02	3.262286e+04	-3.926286e-04	2.554298e-02	0.000000e+00	-4.993723e+03	3.761658e+04
1.666000e-02	3.233603e+04	-4.230522e-04	2.558898e-02	0.000000e+00	-7.878138e+03	4.021416e+04
1.785000e-02	3.460821e+04	-4.535303e-04	2.563639e-02	0.000000e+00	-6.019230e+03	4.062744e+04
1.904000e-02	2.859280e+04	-4.840668e-04	2.568115e-02	0.000000e+00	-7.140968e+03	3.573376e+04
