#id	m	q	x	vx	vy
3.182370e+05	1.000000e+00	-1.000000e+00	3.100877e-03	-5.334734e-01	3.351375e-04
3.182400e+05	1.000000e+00	-1.000000e+00	8.649705e-03	-4.780714e-01	1.888040e-05
3.182800e+05	1.000000e+00	-1.000000e+00	6.874481e-04	-4.110516e-01	-9.930999e-05
3.183220e+05	1.000000e+00	-1.000000e+00	5.884853e-03	-4.373096e-01	-5.127517e-04
3.183300e+05	1.000000e+00	-1.000000e+00	3.152108e-03	-4.142664e-01	2.815068e-04
3.183480e+05	1.000000e+00	-1.000000e+00	4.014870e-02	-4.416047e-01	-2.646218e-03
3.183490e+05	1.000000e+00	-1.000000e+00	4.789380e-02	-5.561337e-01	-9.234508e-04
3.183500e+05	1.000000e+00	-1.000000e+00	1.010986e-02	-4.772850e-01	-8.447135e-04
3.183510e+05	1.000000e+00	-1.000000e+00	4.163221e-02	-5.389630e-01	4.106023e-04
3.183520e+05	1.000000e+00	-1.000000e+00	3.044927e-02	-3.854721e-01	3.248312e-04
3.183530e+05	1.000000e+00	-1.000000e+00	2.788828e-02	-5.145505e-01	-1.609834e-04
3.183580e+05	1.000000e+00	-1.000000e+00	1.135766e-02	-5.451017e-01	-9.772218e-05
3.183630e+05	1.000000e+00	-1.000000e+00	6.574528e-03	-2.840179e-01	-7.483189e-04
3.183660e+05	1.000000e+00	-1.000000e+00	2.690725e-02	-4.896034e-01	-2.767097e-03
3.183680e+05	1.000000e+00	-1.000000e+00	1.809509e-02	-3.307303e-01	-1.047928e-04
3.183690e+05	1.000000e+00	-1.000000e+00	4.538676e-02	-4.956470e-01	4.320548e-04
3.183710e+05	1.000000e+00	-1.000000e+00	7.198456e-03	-3.848681e-01	8.311033e-04
3.183720e+05	1.000000e+00	-1.000000e+00	4.017001e-02	-4.089422e-01	-2.254295e-04
3.183770e+05	1.000000e+00	-1.000000e+00	1.349632e-03	-2.730213e-01	-2.386301e-03
3.183780e+05	1.000000e+00	-1.000000e+00	4.106639e-02	-5.289751e-01	-2.221955e-04
3.183810e+05	1.000000e+00	-1.000000e+00	2.096691e-02	-5.490071e-01	9.836036e-04
3.183830e+05	1.000000e+00	-1.000000e+00	1.247256e-02	-3.342533e-01	4.130190e-04
3.183870e+05	1.000000e+00	-1.000000e+00	1.628623e-02	-2.965313e-01	-2.944680e-04
3.183880e+05	1.000000e+00	-1.000000e+00	5.487831e-03	-2.705797e-01	5.035643e-04
3.183890e+05	1.000000e+00	-1.000000e+00	7.458273e-03	-4.355308e-01	8.525360e-04
