#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-2.189567e+03	0.000000e+00	2.711427e-02	0.000000e+00	-3.830526e+03	1.640959e+03
1.190000e-03	-3.292302e+03	-3.226413e-05	2.711038e-02	0.000000e+00	-8.613703e+03	5.321400e+03
2.380000e-03	-9.997322e+02	-6.452271e-05	2.710734e-02	0.000000e+00	-8.625013e+03	7.625280e+03
3.570000e-03	1.471657e+03	-9.677961e-05	2.710768e-02	0.000000e+00	-9.857615e+03	1.132927e+04
4.760000e-03	8.269724e+03	-1.290390e-04	2.711458e-02	0.000000e+00	-6.004585e+03	1.427431e+04
5.950000e-03	1.167474e+04	-1.613123e-04	2.712870e-02	0.000000e+00	-5.409727e+03	1.708447e+04
7.140000e-03	2.408985e+04	-1.936053e-04	2.715403e-02	0.000000e+00	-6.972309e+03	3.106216e+04
8.330000e-03	1.803101e+04	-2.259389e-04	2.718386e-02	0.000000e+00	-8.657626e+03	2.668864e+04
9.520000e-03	1.385349e+04	-2.583029e-04	2.720644e-02	0.000000e+00	-6.484129e+03	2.033762e+04
1.071000e-02	2.190543e+04	-2.906902e-04	2.723176e-02	0.000000e+00	-6.167052e+03	2.807248e+04
1.190000e-02	2.002911e+04	-3.231145e-04	2.726146e-02	0.000000e+00	-6.006775e+03	2.603588e+04
1.309000e-02	2.154820e+04	-3.555725e-04	2.729090e-02	0.000000e+00	-9.061186e+03	3.060938e+04
1.428000e-02	3.171247e+04	-3.880668e-04	2.732862e-02	0.000000e+00	-6.908568e+03	3.862104e+04
1.547000e-02	3.566381e+04	-4.206146e-04	2.737633e-02	0.000000e+00	-1.878861e+03	3.754267e+04
1.666000e-02	2.659599e+04	-4.532225e-04	2.742042e-02	0.000000e+00	-4.597342e+03	3.119333e+04
1.785000e-02	3.148577e+04	-4.858752e-04	2.746155e-02	0.000000e+00	-3.907562e+03	3.539333e+04
1.904000e-02	3.261635e+04	-5.185810e-04	2.750695e-02	0.000000e+00	-6.065201e+03	3.868155e+04
2.023000e-02	4.411672e+04	-5.513417e-04	2.756129e-02	0.000000e+00	-6.355207e+03	5.047192e+04
2.142000e-02	3.896436e+04	-5.841768e-04	2.762012e-02	0.000000e+00	-6.282480e+03	4.524684e+04
2.261000e-02	3.384750e+04	-6.170776e-04	2.767168e-02	0.000000e+00	-1.080331e+04	4.465081e+04
2.380000e-02	3.956387e+04	-6.500354e-04	2.772367e-02	0.000000e+00	-7.331222e+03	4.689509e+04
2.499000e-02	3.570699e+04	-6.830600e-04	2.777698e-02	0.000000e+00	-5.322846e+03	4.102984e+04
2.618000e-02	4.032785e+04	-7.161446e-04	2.783082e-02	0.000000e+00	-3.450517e+03	4.377836e+04
2.737000e-02	3.694307e+04	-7.492973e-04	2.788554e-02	0.000000e+00	-8.088741e+03	4.503181e+04
2.856000e-02	5.114837e+04	-7.825122e-04	2.794793e-02	0.000000e+00	-4.818821e+03	5.596719e+04
2.975000e-02	3.759000e+04	-8.158134e-04	2.801077e-02	0.000000e+00	-8.253121e+03	4.584312e+04
3.094000e-02	4.672960e+04	-8.491779e-04	2.807048e-02	0.000000e+00	-7.569739e+03	5.429934e+04
3.213000e-02	5.173599e+04	-8.826211e-04	2.814021e-02	0.000000e+00	-7.884828e+03	5.962082e+04
3.332000e-02	4.910885e+04	-9.161516e-04	2.821162e-02	0.000000e+00	-6.952083e+03	5.606093e+04
3.451000e-02	5.334212e+04	-9.497648e-04	2.828418e-02	0.000000e+00	-8.340790e+03	6.168291e+04
3.570000e-02	5.010937e+04	-9.834679e-04	2.835744e-02	0.000000e+00	-5.211890e+03	5.532126e+04
3.689000e-02	5.037106e+04	-1.017255e-03	2.842859e-02	0.000000e+00	-6.738798e+03	5.710986e+04
3.808000e-02	4.944951e+04	-1.051128e-03	2.849928e-02	0.000000e+00	-4.940750e+03	5.439026e+04
3.927000e-02	5.607255e+04	-1.085084e-03	2.857401e-02	0.000000e+00	-6.506895e+03	6.257944e+04
4.046000e-02	5.899978e+04	-1.119134e-03	2.865550e-02	0.000000e+00	-9.492979e+03	6.849276e+04
4.165000e-02	6.937487e+04	-1.153284e-03	2.874641e-02	0.000000e+00	-8.545273e+03	7.792014e+04
4.284000e-02	6.144098e+04	-1.187551e-03	2.883905e-02	0.000000e+00	-8.232318e+03	6.967330e+04
4.403000e-02	6.455173e+04	-1.221921e-03	2.892827e-02	0.000000e+00	-6.317208e+03	7.086894e+04
4.522000e-02	5.860939e+04	-1.256400e-03	2.901549e-02	0.000000e+00	-4.525568e+03	6.313496e+04
4.641000e-02	7.546512e+04	-1.290978e-03	2.911044e-02	0.000000e+00	-4.284772e+03	7.974989e+04
4.760000e-02	6.995344e+04	-1.325683e-03	2.921342e-02	0.000000e+00	-6.849978e+03	7.680342e+04
4.879000e-02	6.870546e+04	-1.360506e-03	2.931161e-02	0.000000e+00	-7.638148e+03	7.634361e+04
4.998000e-02	6.034131e+04	-1.395444e-03	2.940300e-02	0.000000e+00	-7.724925e+03	6.806624e+04
5.117000e-02	6.312899e+04	-1.430485e-03	2.949044e-02	0.000000e+00	-4.036994e+03	6.716598e+04
5.236000e-02	6.770885e+04	-1.465632e-03	2.958309e-02	0.000000e+00	-3.463443e+03	7.117229e+04
5.355000e-02	7.959059e+04	-1.500892e-03	2.968740e-02	0.000000e+00	-8.248607e+03	8.783920e+04
5.474000e-02	8.013593e+04	-1.536288e-03	2.980051e-02	0.000000e+00	-6.191491e+03	8.632742e+04
