#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.627195e+03	0.000000e+00	4.246869e-02	0.000000e+00	-3.581707e+03	1.954512e+03
1.190000e-03	-1.280625e+03	-5.053637e-05	4.246663e-02	0.000000e+00	-5.363417e+03	4.082792e+03
2.380000e-03	-7.320811e+02	-1.010706e-04	4.246520e-02	0.000000e+00	-6.312286e+03	5.580205e+03
3.570000e-03	5.119497e+03	-1.516036e-04	4.246831e-02	0.000000e+00	-4.419757e+03	9.539254e+03
4.760000e-03	8.388364e+03	-2.021452e-04	4.247788e-02	0.000000e+00	-3.745121e+03	1.213349e+04
5.950000e-03	7.258498e+03	-2.527009e-04	4.248896e-02	0.000000e+00	-7.166750e+03	1.442525e+04
7.140000e-03	1.083223e+04	-3.032689e-04	4.250177e-02	0.000000e+00	-7.824824e+03	1.865706e+04
8.330000e-03	1.173645e+04	-3.538551e-04	4.251775e-02	0.000000e+00	-7.154515e+03	1.889096e+04
9.520000e-03	1.630222e+04	-4.044611e-04	4.253761e-02	0.000000e+00	-6.028766e+03	2.233098e+04
1.071000e-02	2.265141e+04	-4.550946e-04	4.256519e-02	0.000000e+00	-4.835008e+03	2.748642e+04
1.190000e-02	2.394369e+04	-5.057663e-04	4.259819e-02	0.000000e+00	-6.131332e+03	3.007502e+04
1.309000e-02	1.449514e+04	-5.564783e-04	4.262541e-02	0.000000e+00	-6.610039e+03	2.110518e+04
1.428000e-02	1.947531e+04	-6.072148e-04	4.264947e-02	0.000000e+00	-5.436968e+03	2.491227e+04
1.547000e-02	2.804617e+04	-6.579840e-04	4.268312e-02	0.000000e+00	-4.380575e+03	3.242674e+04
1.666000e-02	2.165892e+04	-7.088006e-04	4.271832e-02	0.000000e+00	-5.754040e+03	2.741296e+04
1.785000e-02	2.195425e+04	-7.596536e-04	4.274921e-02	0.000000e+00	-5.337072e+03	2.729132e+04
1.904000e-02	3.896536e+04	-8.105437e-04	4.279235e-02	0.000000e+00	-2.517110e+03	4.148247e+04
2.023000e-02	4.375801e+04	-8.614994e-04	4.285093e-02	0.000000e+00	-3.471245e+03	4.722925e+04
2.142000e-02	3.989407e+04	-9.125289e-04	4.291017e-02	0.000000e+00	-3.557519e+03	4.345159e+04
2.261000e-02	3.991856e+04	-9.636256e-04	4.296669e-02	0.000000e+00	-2.416032e+03	4.233459e+04
2.380000e-02	3.672634e+04	-1.014790e-03	4.302097e-02	0.000000e+00	-6.686929e+03	4.341327e+04
2.499000e-02	3.616209e+04	-1.066016e-03	4.307258e-02	0.000000e+00	-5.569565e+03	4.173165e+04
2.618000e-02	3.553740e+04	-1.117302e-03	4.312336e-02	0.000000e+00	-4.392819e+03	3.993022e+04
2.737000e-02	2.964939e+04	-1.168649e-03	4.316952e-02	0.000000e+00	-7.561228e+03	3.721062e+04
2.856000e-02	3.530113e+04	-1.220046e-03	4.321552e-02	0.000000e+00	-5.375249e+03	4.067638e+04
2.975000e-02	4.110527e+04	-1.271502e-03	4.326962e-02	0.000000e+00	-6.826996e+03	4.793227e+04
3.094000e-02	5.294140e+04	-1.323028e-03	4.333622e-02	0.000000e+00	-4.560165e+03	5.750157e+04
3.213000e-02	3.463337e+04	-1.374642e-03	4.339824e-02	0.000000e+00	-5.240271e+03	3.987365e+04
3.332000e-02	3.505159e+04	-1.426315e-03	4.344759e-02	0.000000e+00	-7.674763e+03	4.272635e+04
3.451000e-02	4.128342e+04	-1.478048e-03	4.350165e-02	0.000000e+00	-5.061888e+03	4.634530e+04
3.570000e-02	4.661591e+04	-1.529849e-03	4.356390e-02	0.000000e+00	-4.825019e+03	5.144093e+04
3.689000e-02	5.164596e+04	-1.581730e-03	4.363348e-02	0.000000e+00	-4.585698e+03	5.623165e+04
3.808000e-02	5.124596e+04	-1.633697e-03	4.370635e-02	0.000000e+00	-5.830166e+03	5.707612e+04
