#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-2.650203e+03	0.000000e+00	2.422131e-02	0.000000e+00	-3.174310e+03	5.241068e+02
1.190000e-03	-2.055387e+03	-2.882112e-05	2.421797e-02	0.000000e+00	-6.444339e+03	4.388952e+03
2.380000e-03	-1.455580e+02	-5.763878e-05	2.421642e-02	0.000000e+00	-6.024481e+03	5.878923e+03
3.570000e-03	7.214518e+02	-8.645619e-05	2.421682e-02	0.000000e+00	-9.833017e+03	1.055447e+04
4.760000e-03	9.388780e+03	-1.152748e-04	2.422398e-02	0.000000e+00	-6.091364e+03	1.548014e+04
5.950000e-03	1.461569e+04	-1.441093e-04	2.424098e-02	0.000000e+00	-5.881191e+03	2.049688e+04
7.140000e-03	1.500381e+04	-1.729684e-04	2.426196e-02	0.000000e+00	-6.423957e+03	2.142777e+04
8.330000e-03	1.582612e+04	-2.018527e-04	2.428379e-02	0.000000e+00	-5.555058e+03	2.138118e+04
9.520000e-03	1.625165e+04	-2.307638e-04	2.430651e-02	0.000000e+00	-5.055384e+03	2.130703e+04
1.071000e-02	2.015369e+04	-2.597022e-04	2.433229e-02	0.000000e+00	-5.935044e+03	2.608874e+04
1.190000e-02	2.404655e+04	-2.886746e-04	2.436359e-02	0.000000e+00	-6.494022e+03	3.054057e+04
1.309000e-02	2.468278e+04	-3.176876e-04	2.439810e-02	0.000000e+00	-6.018373e+03	3.070116e+04
1.428000e-02	2.420533e+04	-3.467421e-04	2.443272e-02	0.000000e+00	-3.888905e+03	2.809423e+04
1.547000e-02	2.802916e+04	-3.758374e-04	2.446971e-02	0.000000e+00	-9.802274e+03	3.783144e+04
1.666000e-02	3.382041e+04	-4.049800e-04	2.451351e-02	0.000000e+00	-6.503904e+03	4.032431e+04
1.785000e-02	3.973441e+04	-4.341796e-04	2.456560e-02	0.000000e+00	-4.842022e+03	4.457643e+04
1.904000e-02	4.085951e+04	-4.634461e-04	2.462267e-02	0.000000e+00	-5.511946e+03	4.637146e+04
2.023000e-02	2.858489e+04	-4.927815e-04	2.467185e-02	0.000000e+00	-7.665723e+03	3.625061e+04
2.142000e-02	3.732677e+04	-5.221651e-04	2.471853e-02	0.000000e+00	-6.611517e+03	4.393828e+04
2.261000e-02	3.299201e+04	-5.516116e-04	2.476832e-02	0.000000e+00	-1.103333e+04	4.402533e+04
2.380000e-02	3.162747e+04	-5.811137e-04	2.481408e-02	0.000000e+00	-9.945831e+03	4.157330e+04
2.499000e-02	3.779983e+04	-6.106691e-04	2.486325e-02	0.000000e+00	-7.379243e+03	4.517907e+04
2.618000e-02	4.293523e+04	-6.402883e-04	2.492042e-02	0.000000e+00	-5.521412e+03	4.845664e+04
2.737000e-02	4.851118e+04	-6.699797e-04	2.498518e-02	0.000000e+00	-5.114205e+03	5.362539e+04
2.856000e-02	4.889734e+04	-6.997530e-04	2.505416e-02	0.000000e+00	-2.407898e+03	5.130524e+04
2.975000e-02	4.311184e+04	-7.296087e-04	2.511932e-02	0.000000e+00	-4.792839e+03	4.790468e+04
3.094000e-02	5.039687e+04	-7.595370e-04	2.518554e-02	0.000000e+00	-7.266312e+03	5.766318e+04
3.213000e-02	5.329809e+04	-7.895502e-04	2.525897e-02	0.000000e+00	-9.553719e+03	6.285181e+04
3.332000e-02	6.028011e+04	-8.196533e-04	2.533941e-02	0.000000e+00	-4.696731e+03	6.497684e+04
3.451000e-02	5.463509e+04	-8.498580e-04	2.542079e-02	0.000000e+00	-6.371854e+03	6.100694e+04
3.570000e-02	4.736770e+04	-8.801548e-04	2.549302e-02	0.000000e+00	-6.167057e+03	5.353476e+04
3.689000e-02	5.755534e+04	-9.105314e-04	2.556732e-02	0.000000e+00	-5.624078e+03	6.317942e+04
3.808000e-02	5.682417e+04	-9.410050e-04	2.564832e-02	0.000000e+00	-3.528990e+03	6.035316e+04
3.927000e-02	5.169492e+04	-9.715744e-04	2.572517e-02	0.000000e+00	-7.704045e+03	5.939896e+04
4.046000e-02	6.475815e+04	-1.002231e-03	2.580764e-02	0.000000e+00	-5.298933e+03	7.005709e+04
4.165000e-02	7.029547e+04	-1.032997e-03	2.590328e-02	0.000000e+00	-4.019496e+03	7.431496e+04
4.284000e-02	6.701573e+04	-1.063881e-03	2.600052e-02	0.000000e+00	-5.176567e+03	7.219230e+04
4.403000e-02	8.617468e+04	-1.094878e-03	2.610900e-02	0.000000e+00	-5.533664e+03	9.170835e+04
4.522000e-02	6.892291e+04	-1.126020e-03	2.621884e-02	0.000000e+00	-4.226174e+03	7.314909e+04
4.641000e-02	5.916933e+04	-1.157279e-03	2.630955e-02	0.000000e+00	-8.469926e+03	6.763925e+04
4.760000e-02	6.187809e+04	-1.188637e-03	2.639527e-02	0.000000e+00	-7.047853e+03	6.892594e+04
4.879000e-02	7.481134e+04	-1.220099e-03	2.649207e-02	0.000000e+00	-6.063809e+03	8.087515e+04
4.998000e-02	7.676192e+04	-1.251688e-03	2.659941e-02	0.000000e+00	-6.549443e+03	8.331136e+04
5.117000e-02	8.088906e+04	-1.283406e-03	2.671105e-02	0.000000e+00	-5.595112e+03	8.648417e+04
5.236000e-02	6.884022e+04	-1.315260e-03	2.681708e-02	0.000000e+00	-5.854759e+03	7.469498e+04
5.355000e-02	6.639838e+04	-1.347231e-03	2.691285e-02	0.000000e+00	-4.512022e+03	7.091040e+04
5.474000e-02	7.761334e+04	-1.379313e-03	2.701484e-02	0.000000e+00	-6.464380e+03	8.407772e+04
5.593000e-02	7.915586e+04	-1.411526e-03	2.712586e-02	0.000000e+00	-9.289171e+03	8.844503e+04
5.712000e-02	7.434043e+04	-1.443872e-03	2.723456e-02	0.000000e+00	-5.981829e+03	8.032226e+04
5.831000e-02	8.414236e+04	-1.476344e-03	2.734679e-02	0.000000e+00	-4.767893e+03	8.891025e+04
5.950000e-02	8.151119e+04	-1.508958e-03	2.746410e-02	0.000000e+00	-6.346166e+03	8.785735e+04
6.069000e-02	7.473374e+04	-1.541709e-03	2.757475e-02	0.000000e+00	-3.570108e+03	7.830385e+04
6.188000e-02	8.048460e+04	-1.574586e-03	2.768467e-02	0.000000e+00	-6.073476e+03	8.655807e+04
6.307000e-02	9.151844e+04	-1.607598e-03	2.780647e-02	0.000000e+00	-6.758817e+03	9.827726e+04
6.426000e-02	9.114127e+04	-1.640765e-03	2.793583e-02	0.000000e+00	-8.371086e+03	9.951235e+04
6.545000e-02	8.416766e+04	-1.674086e-03	2.805997e-02	0.000000e+00	-6.588268e+03	9.075593e+04
6.664000e-02	8.609678e+04	-1.707548e-03	2.818055e-02	0.000000e+00	-2.249689e+03	8.834647e+04
6.783000e-02	9.088394e+04	-1.741155e-03	2.830588e-02	0.000000e+00	-3.523025e+03	9.440697e+04
6.902000e-02	9.578789e+04	-1.774916e-03	2.843807e-02	0.000000e+00	-2.689698e+03	9.847759e+04
7.021000e-02	1.007838e+05	-1.808838e-03	2.857728e-02	0.000000e+00	-2.460739e+03	1.032445e+05
7.140000e-02	1.023424e+05	-1.842930e-03	2.872113e-02	0.000000e+00	-4.426312e+03	1.067687e+05
7.259000e-02	1.027053e+05	-1.877194e-03	2.886633e-02	0.000000e+00	-4.415870e+03	1.071212e+05
7.378000e-02	9.948811e+04	-1.911632e-03	2.900952e-02	0.000000e+00	-3.990688e+03	1.034788e+05
7.497000e-02	9.028670e+04	-1.946237e-03	2.914391e-02	0.000000e+00	-5.885875e+03	9.617257e+04
7.616000e-02	1.010600e+05	-1.980994e-03	2.927942e-02	0.000000e+00	-3.694319e+03	1.047543e+05
7.735000e-02	1.008957e+05	-2.015922e-03	2.942244e-02	0.000000e+00	-7.878234e+03	1.087739e+05
7.854000e-02	1.064320e+05	-2.051020e-03	2.956926e-02	0.000000e+00	-8.112961e+03	1.145449e+05
7.973000e-02	1.062165e+05	-2.086297e-03	2.971985e-02	0.000000e+00	-8.364175e+03	1.145807e+05
8.092000e-02	8.980659e+04	-2.121753e-03	2.985866e-02	0.000000e+00	-5.040860e+03	9.484745e+04
8.211000e-02	9.125944e+04	-2.157360e-03	2.998689e-02	0.000000e+00	-9.473565e+03	1.007330e+05
8.330000e-02	1.148909e+05	-2.193122e-03	3.013288e-02	0.000000e+00	-6.746180e+03	1.216371e+05
8.449000e-02	1.130912e+05	-2.229077e-03	3.029433e-02	0.000000e+00	-7.397697e+03	1.204889e+05
8.568000e-02	1.121466e+05	-2.265222e-03	3.045383e-02	0.000000e+00	-4.854501e+03	1.170011e+05
8.687000e-02	1.100211e+05	-2.301557e-03	3.061116e-02	0.000000e+00	-3.298891e+03	1.133200e+05
8.806000e-02	9.920986e+04	-2.338077e-03	3.075933e-02	0.000000e+00	-3.589320e+03	1.027992e+05
8.925000e-02	1.033827e+05	-2.374764e-03	3.090280e-02	0.000000e+00	-7.569231e+03	1.109520e+05
9.044000e-02	1.057720e+05	-2.411625e-03	3.105092e-02	0.000000e+00	-7.577589e+03	1.133496e+05
9.163000e-02	1.066047e+05	-2.448665e-03	3.120132e-02	0.000000e+00	-5.084843e+03	1.116895e+05
9.282000e-02	9.049665e+04	-2.485884e-03	3.134090e-02	0.000000e+00	-6.225682e+03	9.672234e+04
