#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.187644e+03	0.000000e+00	2.879834e-02	0.000000e+00	-2.692287e+03	1.504643e+03
1.190000e-03	1.088901e+02	-3.426902e-05	2.879757e-02	0.000000e+00	-5.648306e+03	5.757196e+03
2.380000e-03	1.741584e+03	-6.853823e-05	2.879888e-02	0.000000e+00	-3.966751e+03	5.708334e+03
3.570000e-03	4.039989e+03	-1.028104e-04	2.880298e-02	0.000000e+00	-2.579383e+03	6.619372e+03
4.760000e-03	4.605417e+03	-1.370893e-04	2.880910e-02	0.000000e+00	-3.466695e+03	8.072111e+03
5.950000e-03	7.542023e+03	-1.713760e-04	2.881770e-02	0.000000e+00	-6.560554e+03	1.410258e+04
7.140000e-03	1.185486e+04	-2.056755e-04	2.883144e-02	0.000000e+00	-5.804492e+03	1.765935e+04
8.330000e-03	1.496389e+04	-2.399949e-04	2.885043e-02	0.000000e+00	-5.915688e+03	2.087958e+04
9.520000e-03	1.993185e+04	-2.743395e-04	2.887514e-02	0.000000e+00	-5.296761e+03	2.522861e+04
1.071000e-02	1.705358e+04	-3.087177e-04	2.890134e-02	0.000000e+00	-7.176472e+03	2.423005e+04
1.190000e-02	2.213595e+04	-3.431247e-04	2.892909e-02	0.000000e+00	-5.472927e+03	2.760887e+04
1.309000e-02	2.104070e+04	-3.775689e-04	2.895966e-02	0.000000e+00	-5.688982e+03	2.672968e+04
1.428000e-02	2.379124e+04	-4.120487e-04	2.899141e-02	0.000000e+00	-3.844062e+03	2.763530e+04
1.547000e-02	2.739390e+04	-4.465685e-04	2.902766e-02	0.000000e+00	-5.092661e+03	3.248657e+04
1.666000e-02	2.933694e+04	-4.811345e-04	2.906784e-02	0.000000e+00	-5.531954e+03	3.486890e+04
1.785000e-02	2.135684e+04	-5.157499e-04	2.910373e-02	0.000000e+00	-8.832687e+03	3.018953e+04
1.904000e-02	3.839281e+04	-5.504014e-04	2.914605e-02	0.000000e+00	-3.731796e+03	4.212461e+04
2.023000e-02	3.513008e+04	-5.851175e-04	2.919811e-02	0.000000e+00	-6.567471e+03	4.169755e+04
2.142000e-02	4.038545e+04	-6.198929e-04	2.925159e-02	0.000000e+00	-4.459503e+03	4.484495e+04
2.261000e-02	4.042326e+04	-6.547363e-04	2.930882e-02	0.000000e+00	-9.600047e+03	5.002331e+04
2.380000e-02	3.314787e+04	-6.896479e-04	2.936092e-02	0.000000e+00	-7.440999e+03	4.058886e+04
2.499000e-02	4.457748e+04	-7.246153e-04	2.941596e-02	0.000000e+00	-5.886861e+03	5.046434e+04
2.618000e-02	4.701086e+04	-7.596579e-04	2.948082e-02	0.000000e+00	-5.226381e+03	5.223724e+04
2.737000e-02	4.213253e+04	-7.947797e-04	2.954395e-02	0.000000e+00	-5.109285e+03	4.724182e+04
2.856000e-02	4.426358e+04	-8.299725e-04	2.960513e-02	0.000000e+00	-9.746746e+03	5.401032e+04
2.975000e-02	5.141804e+04	-8.652399e-04	2.967289e-02	0.000000e+00	-5.120585e+03	5.653863e+04
3.094000e-02	5.814041e+04	-9.005939e-04	2.975047e-02	0.000000e+00	-3.322087e+03	6.146249e+04
3.213000e-02	5.086467e+04	-9.360460e-04	2.982767e-02	0.000000e+00	-5.200149e+03	5.606482e+04
3.332000e-02	3.942049e+04	-9.715838e-04	2.989160e-02	0.000000e+00	-5.193096e+03	4.461359e+04
3.451000e-02	5.101309e+04	-1.007188e-03	2.995565e-02	0.000000e+00	-7.467385e+03	5.848048e+04
3.570000e-02	3.952562e+04	-1.042878e-03	3.001976e-02	0.000000e+00	-9.644018e+03	4.916964e+04
3.689000e-02	5.436512e+04	-1.078635e-03	3.008625e-02	0.000000e+00	-3.947241e+03	5.831236e+04
3.808000e-02	6.097886e+04	-1.114484e-03	3.016794e-02	0.000000e+00	-5.377987e+03	6.635684e+04
3.927000e-02	5.355654e+04	-1.150435e-03	3.024905e-02	0.000000e+00	-5.409836e+03	5.896638e+04
4.046000e-02	5.968105e+04	-1.186476e-03	3.032924e-02	0.000000e+00	-8.252073e+03	6.793312e+04
4.165000e-02	5.810436e+04	-1.222618e-03	3.041265e-02	0.000000e+00	-1.053729e+04	6.864166e+04
4.284000e-02	5.210738e+04	-1.258858e-03	3.049070e-02	0.000000e+00	-8.500423e+03	6.060780e+04
4.403000e-02	5.652192e+04	-1.295186e-03	3.056762e-02	0.000000e+00	-6.887217e+03	6.340913e+04
