#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-2.240517e+03	0.000000e+00	3.038511e-02	0.000000e+00	-3.700966e+03	1.460449e+03
1.190000e-03	-4.015317e+03	-3.615639e-05	3.038068e-02	0.000000e+00	-7.779359e+03	3.764042e+03
2.380000e-03	-1.214262e+03	-7.230601e-05	3.037697e-02	0.000000e+00	-8.041599e+03	6.827337e+03
3.570000e-03	8.354746e+03	-1.084536e-04	3.038203e-02	0.000000e+00	-4.246078e+03	1.260082e+04
4.760000e-03	6.479967e+03	-1.446152e-04	3.039254e-02	0.000000e+00	-7.956184e+03	1.443615e+04
5.950000e-03	4.584438e+03	-1.807878e-04	3.040037e-02	0.000000e+00	-9.835977e+03	1.442041e+04
7.140000e-03	1.275204e+04	-2.169681e-04	3.041265e-02	0.000000e+00	-8.329938e+03	2.108197e+04
8.330000e-03	1.794426e+04	-2.531699e-04	3.043439e-02	0.000000e+00	-6.361552e+03	2.430581e+04
9.520000e-03	2.311865e+04	-2.894020e-04	3.046347e-02	0.000000e+00	-3.395752e+03	2.651440e+04
1.071000e-02	1.801730e+04	-3.256730e-04	3.049260e-02	0.000000e+00	-5.197901e+03	2.321521e+04
1.190000e-02	1.995343e+04	-3.619743e-04	3.051949e-02	0.000000e+00	-6.709008e+03	2.666244e+04
1.309000e-02	1.802548e+04	-3.983093e-04	3.054638e-02	0.000000e+00	-8.536600e+03	2.656208e+04
1.428000e-02	2.187872e+04	-4.346747e-04	3.057464e-02	0.000000e+00	-5.832517e+03	2.771124e+04
1.547000e-02	2.331543e+04	-4.710770e-04	3.060665e-02	0.000000e+00	-6.637572e+03	2.995300e+04
1.666000e-02	2.559816e+04	-5.075185e-04	3.064128e-02	0.000000e+00	-7.740474e+03	3.333863e+04
1.785000e-02	2.178615e+04	-5.440032e-04	3.067484e-02	0.000000e+00	-7.218986e+03	2.900513e+04
1.904000e-02	3.220393e+04	-5.805247e-04	3.071307e-02	0.000000e+00	-3.100982e+03	3.530491e+04
2.023000e-02	3.798022e+04	-6.171004e-04	3.076278e-02	0.000000e+00	-4.350947e+03	4.233117e+04
2.142000e-02	3.110447e+04	-6.537401e-04	3.081170e-02	0.000000e+00	-5.705021e+03	3.680949e+04
2.261000e-02	3.215764e+04	-6.904322e-04	3.085650e-02	0.000000e+00	-9.118037e+03	4.127568e+04
2.380000e-02	3.678514e+04	-7.271785e-04	3.090532e-02	0.000000e+00	-8.099504e+03	4.488464e+04
2.499000e-02	3.917323e+04	-7.639869e-04	3.095911e-02	0.000000e+00	-6.168252e+03	4.534148e+04
2.618000e-02	3.517820e+04	-8.008612e-04	3.101177e-02	0.000000e+00	-4.710859e+03	3.988906e+04
2.737000e-02	4.286097e+04	-8.377949e-04	3.106703e-02	0.000000e+00	-5.024318e+03	4.788529e+04
2.856000e-02	3.812012e+04	-8.748008e-04	3.112438e-02	0.000000e+00	-1.038571e+04	4.850583e+04
2.975000e-02	3.889075e+04	-9.118709e-04	3.117891e-02	0.000000e+00	-6.166461e+03	4.505721e+04
3.094000e-02	3.614542e+04	-9.490066e-04	3.123205e-02	0.000000e+00	-5.890379e+03	4.203580e+04
3.213000e-02	4.767977e+04	-9.862032e-04	3.129141e-02	0.000000e+00	-7.750345e+03	5.543012e+04
3.332000e-02	4.525005e+04	-1.023480e-03	3.135722e-02	0.000000e+00	-8.477825e+03	5.372788e+04
3.451000e-02	5.291445e+04	-1.060833e-03	3.142674e-02	0.000000e+00	-6.144186e+03	5.905864e+04
3.570000e-02	5.491757e+04	-1.098276e-03	3.150310e-02	0.000000e+00	-5.285589e+03	6.020316e+04
3.689000e-02	4.995430e+04	-1.135811e-03	3.157737e-02	0.000000e+00	-6.730578e+03	5.668487e+04
3.808000e-02	4.378693e+04	-1.173430e-03	3.164375e-02	0.000000e+00	-9.104952e+03	5.289188e+04
3.927000e-02	4.902642e+04	-1.211123e-03	3.170948e-02	0.000000e+00	-7.326319e+03	5.635274e+04
4.046000e-02	6.334568e+04	-1.248898e-03	3.178906e-02	0.000000e+00	-5.268989e+03	6.861466e+04
4.165000e-02	6.419957e+04	-1.286781e-03	3.187938e-02	0.000000e+00	-4.053626e+03	6.825319e+04
4.284000e-02	6.167528e+04	-1.324771e-03	3.196852e-02	0.000000e+00	-3.211539e+03	6.488682e+04
