#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-2.348518e+03	0.000000e+00	2.609902e-02	0.000000e+00	-3.545768e+03	1.197249e+03
1.190000e-03	-1.418956e+03	-3.105586e-05	2.609635e-02	0.000000e+00	-5.671035e+03	4.252079e+03
2.380000e-03	7.219277e+02	-6.210932e-05	2.609586e-02	0.000000e+00	-6.011562e+03	6.733489e+03
3.570000e-03	1.835699e+03	-9.316400e-05	2.609767e-02	0.000000e+00	-4.859888e+03	6.695587e+03
4.760000e-03	5.702282e+03	-1.242218e-04	2.610301e-02	0.000000e+00	-6.957195e+03	1.265948e+04
5.950000e-03	4.653832e+03	-1.552892e-04	2.611034e-02	0.000000e+00	-9.338561e+03	1.399239e+04
7.140000e-03	6.248901e+03	-1.863644e-04	2.611806e-02	0.000000e+00	-6.000131e+03	1.224903e+04
8.330000e-03	1.848576e+04	-2.174502e-04	2.613558e-02	0.000000e+00	-8.013833e+03	2.649960e+04
9.520000e-03	1.933255e+04	-2.485671e-04	2.616236e-02	0.000000e+00	-8.026061e+03	2.735862e+04
1.071000e-02	1.778278e+04	-2.797166e-04	2.618865e-02	0.000000e+00	-6.768636e+03	2.455142e+04
1.190000e-02	2.233279e+04	-3.108961e-04	2.621705e-02	0.000000e+00	-6.424557e+03	2.875734e+04
1.309000e-02	2.600367e+04	-3.421132e-04	2.625128e-02	0.000000e+00	-5.349342e+03	3.135301e+04
1.428000e-02	2.180406e+04	-3.733741e-04	2.628514e-02	0.000000e+00	-7.132124e+03	2.893618e+04
1.547000e-02	1.783894e+04	-4.046718e-04	2.631321e-02	0.000000e+00	-6.486159e+03	2.432510e+04
1.666000e-02	2.253070e+04	-4.359996e-04	2.634180e-02	0.000000e+00	-8.220288e+03	3.075099e+04
1.785000e-02	2.873508e+04	-4.673653e-04	2.637811e-02	0.000000e+00	-8.982456e+03	3.771754e+04
1.904000e-02	3.333665e+04	-4.987795e-04	2.642206e-02	0.000000e+00	-6.890303e+03	4.022696e+04
2.023000e-02	3.504032e+04	-5.302498e-04	2.647049e-02	0.000000e+00	-6.910998e+03	4.195132e+04
2.142000e-02	3.368472e+04	-5.617792e-04	2.651915e-02	0.000000e+00	-5.286231e+03	3.897095e+04
2.261000e-02	3.767094e+04	-5.933654e-04	2.656969e-02	0.000000e+00	-5.568108e+03	4.323905e+04
2.380000e-02	3.554562e+04	-6.250151e-04	2.662154e-02	0.000000e+00	-6.284476e+03	4.183009e+04
2.499000e-02	4.910828e+04	-6.567246e-04	2.668148e-02	0.000000e+00	-5.279865e+03	5.438815e+04
2.618000e-02	4.358441e+04	-6.885170e-04	2.674713e-02	0.000000e+00	-8.968642e+03	5.255305e+04
2.737000e-02	4.354717e+04	-7.203828e-04	2.680883e-02	0.000000e+00	-3.932803e+03	4.747997e+04
2.856000e-02	5.874923e+04	-7.523220e-04	2.688127e-02	0.000000e+00	-7.041939e+03	6.579117e+04
2.975000e-02	5.781727e+04	-7.843602e-04	2.696382e-02	0.000000e+00	-7.226383e+03	6.504366e+04
3.094000e-02	6.397436e+04	-8.164959e-04	2.705007e-02	0.000000e+00	-6.711342e+03	7.068570e+04
3.213000e-02	6.603329e+04	-8.487394e-04	2.714214e-02	0.000000e+00	-7.309301e+03	7.334260e+04
3.332000e-02	6.484984e+04	-8.810942e-04	2.723482e-02	0.000000e+00	-5.438839e+03	7.028868e+04
3.451000e-02	5.773711e+04	-9.135583e-04	2.732163e-02	0.000000e+00	-1.001840e+04	6.775551e+04
3.570000e-02	6.680623e+04	-9.461197e-04	2.740983e-02	0.000000e+00	-6.590382e+03	7.339662e+04
3.689000e-02	5.567162e+04	-9.787937e-04	2.749657e-02	0.000000e+00	-7.132550e+03	6.280417e+04
3.808000e-02	5.635772e+04	-1.011562e-03	2.757590e-02	0.000000e+00	-8.779204e+03	6.513692e+04
3.927000e-02	4.972350e+04	-1.044424e-03	2.765102e-02	0.000000e+00	-6.791070e+03	5.651457e+04
4.046000e-02	5.652261e+04	-1.077371e-03	2.772626e-02	0.000000e+00	-1.000856e+04	6.653117e+04
4.165000e-02	6.465886e+04	-1.110413e-03	2.781208e-02	0.000000e+00	-1.006833e+04	7.472719e+04
4.284000e-02	6.037063e+04	-1.143564e-03	2.790062e-02	0.000000e+00	-8.867838e+03	6.923847e+04
4.403000e-02	5.401578e+04	-1.176816e-03	2.798163e-02	0.000000e+00	-4.586646e+03	5.860243e+04
4.522000e-02	6.208804e+04	-1.210160e-03	2.806385e-02	0.000000e+00	-6.913007e+03	6.900105e+04
4.641000e-02	7.672380e+04	-1.243608e-03	2.816215e-02	0.000000e+00	-4.825202e+03	8.154900e+04
