#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-2.662265e+03	0.000000e+00	2.776766e-02	0.000000e+00	-3.954097e+03	1.291832e+03
1.190000e-03	-3.584778e+03	-3.304128e-05	2.776324e-02	0.000000e+00	-6.817329e+03	3.232552e+03
2.380000e-03	-1.758606e+03	-6.607651e-05	2.775946e-02	0.000000e+00	-5.676254e+03	3.917648e+03
3.570000e-03	4.567946e+03	-9.910879e-05	2.776145e-02	0.000000e+00	-6.963416e+03	1.153136e+04
4.760000e-03	5.227905e+03	-1.321488e-04	2.776838e-02	0.000000e+00	-9.823668e+03	1.505157e+04
5.950000e-03	8.848845e+03	-1.651975e-04	2.777835e-02	0.000000e+00	-9.653138e+03	1.850198e+04
7.140000e-03	1.039778e+04	-1.982612e-04	2.779198e-02	0.000000e+00	-6.638502e+03	1.703629e+04
8.330000e-03	1.376336e+04	-2.313425e-04	2.780909e-02	0.000000e+00	-4.318503e+03	1.808187e+04
9.520000e-03	1.765106e+04	-2.644469e-04	2.783134e-02	0.000000e+00	-4.643797e+03	2.229485e+04
1.071000e-02	2.111559e+04	-2.975810e-04	2.785879e-02	0.000000e+00	-4.351410e+03	2.546700e+04
1.190000e-02	2.012569e+04	-3.307508e-04	2.788800e-02	0.000000e+00	-5.979010e+03	2.610470e+04
1.309000e-02	2.099301e+04	-3.639545e-04	2.791712e-02	0.000000e+00	-5.054204e+03	2.604721e+04
1.428000e-02	2.282170e+04	-3.971935e-04	2.794814e-02	0.000000e+00	-6.237289e+03	2.905899e+04
1.547000e-02	2.547783e+04	-4.304711e-04	2.798235e-02	0.000000e+00	-7.017991e+03	3.249582e+04
1.666000e-02	3.227705e+04	-4.637915e-04	2.802325e-02	0.000000e+00	-5.804171e+03	3.808122e+04
1.785000e-02	2.997096e+04	-4.971664e-04	2.806733e-02	0.000000e+00	-5.956990e+03	3.592795e+04
1.904000e-02	3.060911e+04	-5.305918e-04	2.811023e-02	0.000000e+00	-4.706679e+03	3.531579e+04
2.023000e-02	3.470019e+04	-5.640687e-04	2.815648e-02	0.000000e+00	-5.607570e+03	4.030776e+04
2.142000e-02	3.216824e+04	-5.976042e-04	2.820383e-02	0.000000e+00	-6.680644e+03	3.884888e+04
2.261000e-02	3.850467e+04	-6.311939e-04	2.825388e-02	0.000000e+00	-4.956581e+03	4.346125e+04
2.380000e-02	3.187205e+04	-6.648484e-04	2.830372e-02	0.000000e+00	-6.399329e+03	3.827138e+04
2.499000e-02	2.763715e+04	-6.985567e-04	2.834586e-02	0.000000e+00	-7.779658e+03	3.541681e+04
2.618000e-02	3.684907e+04	-7.323116e-04	2.839153e-02	0.000000e+00	-6.213632e+03	4.306270e+04
2.737000e-02	4.334187e+04	-7.661286e-04	2.844832e-02	0.000000e+00	-5.743940e+03	4.908581e+04
2.856000e-02	5.024171e+04	-8.000186e-04	2.851459e-02	0.000000e+00	-5.422729e+03	5.566444e+04
2.975000e-02	4.733260e+04	-8.339933e-04	2.858369e-02	0.000000e+00	-8.362657e+03	5.569525e+04
3.094000e-02	4.619323e+04	-8.680478e-04	2.864992e-02	0.000000e+00	-6.359762e+03	5.255299e+04
3.213000e-02	4.422778e+04	-9.021801e-04	2.871395e-02	0.000000e+00	-5.716224e+03	4.994401e+04
3.332000e-02	6.040744e+04	-9.363870e-04	2.878805e-02	0.000000e+00	-5.856657e+03	6.626410e+04
3.451000e-02	6.115790e+04	-9.706957e-04	2.887414e-02	0.000000e+00	-8.561388e+03	6.971929e+04
3.570000e-02	6.003897e+04	-1.005107e-03	2.895997e-02	0.000000e+00	-3.669029e+03	6.370800e+04
3.689000e-02	5.194883e+04	-1.039620e-03	2.903927e-02	0.000000e+00	-5.799384e+03	5.774822e+04
3.808000e-02	5.397298e+04	-1.074221e-03	2.911428e-02	0.000000e+00	-4.723284e+03	5.869626e+04
3.927000e-02	6.372472e+04	-1.108912e-03	2.919763e-02	0.000000e+00	-8.060907e+03	7.178563e+04
4.046000e-02	6.641790e+04	-1.143711e-03	2.928980e-02	0.000000e+00	-4.580783e+03	7.099868e+04
4.165000e-02	5.982587e+04	-1.178622e-03	2.937920e-02	0.000000e+00	-6.294994e+03	6.612086e+04
4.284000e-02	5.861326e+04	-1.213634e-03	2.946307e-02	0.000000e+00	-5.321926e+03	6.393519e+04
4.403000e-02	6.947097e+04	-1.248744e-03	2.955378e-02	0.000000e+00	-2.638204e+03	7.210918e+04
4.522000e-02	7.797556e+04	-1.283972e-03	2.965819e-02	0.000000e+00	-4.639527e+03	8.261509e+04
