#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-5.318902e+03	0.000000e+00	1.017971e-01	0.000000e+00	-6.491030e+03	1.172129e+03
1.190000e-03	-4.629476e+02	-1.211341e-04	1.017930e-01	0.000000e+00	-5.460127e+03	4.997179e+03
2.380000e-03	-6.934501e+00	-2.422674e-04	1.017927e-01	0.000000e+00	-4.864775e+03	4.857840e+03
3.570000e-03	2.898265e+03	-3.634006e-04	1.017947e-01	0.000000e+00	-2.530006e+03	5.428271e+03
4.760000e-03	5.030266e+03	-4.845388e-04	1.018003e-01	0.000000e+00	-1.980406e+03	7.010672e+03
5.950000e-03	8.883679e+03	-6.056854e-04	1.018102e-01	0.000000e+00	-2.377081e+03	1.126076e+04
7.140000e-03	1.390750e+04	-7.268471e-04	1.018263e-01	0.000000e+00	-1.912764e+03	1.582026e+04
8.330000e-03	1.451839e+04	-8.480321e-04	1.018465e-01	0.000000e+00	-2.774805e+03	1.729319e+04
9.520000e-03	8.615363e+03	-9.692416e-04	1.018628e-01	0.000000e+00	-3.957052e+03	1.257241e+04
1.071000e-02	1.545468e+04	-1.090466e-03	1.018799e-01	0.000000e+00	-3.251779e+03	1.870646e+04
1.190000e-02	1.288920e+04	-1.211716e-03	1.019000e-01	0.000000e+00	-4.604588e+03	1.749379e+04
1.309000e-02	1.196159e+04	-1.332988e-03	1.019176e-01	0.000000e+00	-4.723473e+03	1.668507e+04
1.428000e-02	1.419676e+04	-1.454280e-03	1.019361e-01	0.000000e+00	-6.320133e+03	2.051690e+04
1.547000e-02	1.719242e+04	-1.575595e-03	1.019583e-01	0.000000e+00	-7.608179e+03	2.480060e+04
1.666000e-02	1.573752e+04	-1.696940e-03	1.019816e-01	0.000000e+00	-3.279008e+03	1.901653e+04
1.785000e-02	2.192282e+04	-1.818312e-03	1.020083e-01	0.000000e+00	-1.447035e+03	2.336985e+04
1.904000e-02	1.941929e+04	-1.939720e-03	1.020376e-01	0.000000e+00	-5.255984e+03	2.467527e+04
2.023000e-02	1.081087e+04	-2.061161e-03	1.020590e-01	0.000000e+00	-6.049256e+03	1.686013e+04
2.142000e-02	2.274095e+04	-2.182620e-03	1.020827e-01	0.000000e+00	-3.284631e+03	2.602558e+04
2.261000e-02	2.427805e+04	-2.304118e-03	1.021160e-01	0.000000e+00	-1.900634e+03	2.617868e+04
2.380000e-02	2.402924e+04	-2.425657e-03	1.021503e-01	0.000000e+00	-5.995214e+02	2.462876e+04
2.499000e-02	2.993560e+04	-2.547236e-03	1.021885e-01	0.000000e+00	-2.190141e+03	3.212574e+04
2.618000e-02	2.962469e+04	-2.668865e-03	1.022306e-01	0.000000e+00	-5.934823e+03	3.555951e+04
2.737000e-02	3.307462e+04	-2.790545e-03	1.022751e-01	0.000000e+00	-4.159054e+03	3.723368e+04
