#id	m	q	x	vx	vy
2.294600e+05	1.000000e+00	-1.000000e+00	2.390529e-02	-5.297983e-01	-1.453630e-04
2.294790e+05	1.000000e+00	-1.000000e+00	3.654017e-02	-5.446947e-01	-2.023382e-05
2.294940e+05	1.000000e+00	-1.000000e+00	2.836345e-02	-5.627755e-01	5.106869e-04
2.295070e+05	1.000000e+00	-1.000000e+00	1.016552e-02	-4.510133e-01	-9.959592e-04
2.295100e+05	1.000000e+00	-1.000000e+00	1.712748e-02	-5.134410e-01	1.082124e-03
2.295170e+05	1.000000e+00	-1.000000e+00	7.684126e-03	-4.299981e-01	1.741018e-03
2.295410e+05	1.000000e+00	-1.000000e+00	4.148707e-03	-4.251026e-01	1.872891e-03
2.295420e+05	1.000000e+00	-1.000000e+00	2.407208e-02	-5.097895e-01	1.132403e-05
2.295440e+05	1.000000e+00	-1.000000e+00	6.136395e-03	-5.150069e-01	4.969016e-05
2.295480e+05	1.000000e+00	-1.000000e+00	4.904269e-02	-4.495428e-01	-1.436908e-03
2.295490e+05	1.000000e+00	-1.000000e+00	1.272726e-02	-3.985717e-01	2.918083e-05
2.295500e+05	1.000000e+00	-1.000000e+00	5.783104e-03	-3.923846e-01	-3.331863e-05
2.295510e+05	1.000000e+00	-1.000000e+00	2.152478e-02	-4.113210e-01	-6.430614e-04
2.295520e+05	1.000000e+00	-1.000000e+00	9.019958e-02	-5.307067e-01	1.687302e-03
2.295580e+05	1.000000e+00	-1.000000e+00	3.476951e-02	-4.465507e-01	-7.865656e-04
2.295610e+05	1.000000e+00	-1.000000e+00	2.761191e-02	-5.033514e-01	7.655222e-05
2.295620e+05	1.000000e+00	-1.000000e+00	3.411674e-02	-3.887048e-01	5.932195e-04
2.295650e+05	1.000000e+00	-1.000000e+00	3.048059e-03	-3.559138e-01	1.056696e-03
2.295670e+05	1.000000e+00	-1.000000e+00	3.859140e-02	-5.369943e-01	1.213185e-03
2.295690e+05	1.000000e+00	-1.000000e+00	6.383685e-02	-4.647676e-01	-8.102116e-05
2.295700e+05	1.000000e+00	-1.000000e+00	5.448188e-02	-5.016718e-01	-6.932073e-04
2.295710e+05	1.000000e+00	-1.000000e+00	5.324269e-02	-5.420088e-01	-2.215634e-04
2.295720e+05	1.000000e+00	-1.000000e+00	2.873326e-02	-4.704477e-01	2.011077e-03
2.295730e+05	1.000000e+00	-1.000000e+00	4.192320e-02	-4.730693e-01	-1.333828e-04
2.295760e+05	1.000000e+00	-1.000000e+00	4.640734e-02	-4.972123e-01	-2.828818e-04
2.295770e+05	1.000000e+00	-1.000000e+00	7.753581e-03	-3.448723e-01	-2.214086e-04
2.295780e+05	1.000000e+00	-1.000000e+00	8.863447e-02	-5.623258e-01	1.313937e-03
2.295790e+05	1.000000e+00	-1.000000e+00	1.793429e-02	-3.569979e-01	3.731245e-04
2.295810e+05	1.000000e+00	-1.000000e+00	9.680723e-03	-3.431888e-01	1.574786e-03
2.295840e+05	1.000000e+00	-1.000000e+00	9.605417e-02	-5.738200e-01	-3.302290e-04
2.295850e+05	1.000000e+00	-1.000000e+00	4.221935e-02	-4.618641e-01	-9.960150e-04
2.295860e+05	1.000000e+00	-1.000000e+00	6.191704e-02	-5.675061e-01	3.815647e-04
2.295870e+05	1.000000e+00	-1.000000e+00	4.876261e-02	-5.019420e-01	-1.252080e-04
2.295890e+05	1.000000e+00	-1.000000e+00	5.853214e-02	-4.905821e-01	3.460003e-06
