#id	m	q	x	vx	vy
1.515350e+05	1.000000e+00	-1.000000e+00	1.226209e-02	-5.796590e-01	-8.044595e-06
1.516290e+05	1.000000e+00	-1.000000e+00	1.406742e-02	-5.686931e-01	4.707323e-04
1.516320e+05	1.000000e+00	-1.000000e+00	2.881523e-02	-5.525354e-01	2.288397e-03
1.516330e+05	1.000000e+00	-1.000000e+00	2.327602e-02	-5.322693e-01	3.833706e-04
1.516400e+05	1.000000e+00	-1.000000e+00	5.619275e-02	-5.556958e-01	8.735188e-04
1.516480e+05	1.000000e+00	-1.000000e+00	3.693839e-02	-5.313311e-01	-4.787785e-04
1.516530e+05	1.000000e+00	-1.000000e+00	4.001612e-02	-5.728519e-01	1.420983e-04
1.516580e+05	1.000000e+00	-1.000000e+00	7.508267e-03	-5.045245e-01	-1.059922e-03
1.516620e+05	1.000000e+00	-1.000000e+00	1.298795e-02	-5.126688e-01	2.943259e-04
1.516640e+05	1.000000e+00	-1.000000e+00	5.895087e-04	-5.394800e-01	-1.114853e-04
1.516650e+05	1.000000e+00	-1.000000e+00	3.115629e-03	-5.309310e-01	6.983704e-05
1.516710e+05	1.000000e+00	-1.000000e+00	1.017573e-02	-5.625748e-01	9.520683e-05
1.516790e+05	1.000000e+00	-1.000000e+00	3.650211e-02	-5.819489e-01	9.524389e-04
1.516800e+05	1.000000e+00	-1.000000e+00	3.614036e-02	-5.809523e-01	-4.718622e-04
1.516810e+05	1.000000e+00	-1.000000e+00	4.329521e-02	-5.551965e-01	2.066618e-04
1.516920e+05	1.000000e+00	-1.000000e+00	1.297964e-02	-5.611448e-01	-7.739882e-04
1.517120e+05	1.000000e+00	-1.000000e+00	6.809372e-02	-5.735901e-01	5.380436e-05
1.517130e+05	1.000000e+00	-1.000000e+00	1.607694e-02	-5.626904e-01	1.262117e-03
1.517140e+05	1.000000e+00	-1.000000e+00	1.555913e-02	-5.299433e-01	2.857410e-05
1.517180e+05	1.000000e+00	-1.000000e+00	2.871402e-03	-5.115349e-01	-1.222274e-04
1.517200e+05	1.000000e+00	-1.000000e+00	1.022232e-02	-5.616406e-01	-1.009473e-04
1.517290e+05	1.000000e+00	-1.000000e+00	1.795358e-02	-5.085984e-01	1.413740e-04
1.517380e+05	1.000000e+00	-1.000000e+00	2.610198e-02	-4.814538e-01	1.583740e-04
1.517410e+05	1.000000e+00	-1.000000e+00	7.108957e-02	-5.475676e-01	4.071143e-06
1.517420e+05	1.000000e+00	-1.000000e+00	1.057870e-01	-5.723372e-01	1.030734e-04
1.517470e+05	1.000000e+00	-1.000000e+00	3.277528e-02	-4.813397e-01	-2.990387e-04
1.517500e+05	1.000000e+00	-1.000000e+00	4.420965e-02	-4.791835e-01	-9.183336e-04
1.517540e+05	1.000000e+00	-1.000000e+00	2.210787e-02	-5.095075e-01	-1.117991e-03
1.517570e+05	1.000000e+00	-1.000000e+00	3.756448e-03	-4.749041e-01	-8.616828e-04
1.517580e+05	1.000000e+00	-1.000000e+00	2.458457e-02	-4.698609e-01	1.931376e-04
1.517590e+05	1.000000e+00	-1.000000e+00	4.739392e-02	-5.270212e-01	-7.590319e-04
1.517600e+05	1.000000e+00	-1.000000e+00	3.772313e-02	-5.275662e-01	4.248958e-04
1.517630e+05	1.000000e+00	-1.000000e+00	1.974622e-02	-4.599789e-01	-3.092470e-04
1.517660e+05	1.000000e+00	-1.000000e+00	2.072114e-02	-4.576788e-01	-1.235374e-05
1.517670e+05	1.000000e+00	-1.000000e+00	1.221603e-01	-5.644358e-01	-3.624899e-04
1.517750e+05	1.000000e+00	-1.000000e+00	2.174453e-02	-4.849953e-01	-8.482963e-04
1.517770e+05	1.000000e+00	-1.000000e+00	2.509765e-02	-4.999766e-01	-6.817909e-06
1.517800e+05	1.000000e+00	-1.000000e+00	7.912165e-02	-5.727544e-01	-3.616283e-04
1.517810e+05	1.000000e+00	-1.000000e+00	6.031146e-02	-5.061737e-01	4.034304e-05
1.517830e+05	1.000000e+00	-1.000000e+00	3.358784e-02	-5.009866e-01	-4.354488e-06
1.517860e+05	1.000000e+00	-1.000000e+00	4.919133e-02	-5.005258e-01	1.066739e-03
1.517950e+05	1.000000e+00	-1.000000e+00	1.620187e-02	-4.629958e-01	1.058673e-03
1.517980e+05	1.000000e+00	-1.000000e+00	1.008316e-01	-5.415669e-01	2.333878e-04
1.518010e+05	1.000000e+00	-1.000000e+00	9.994078e-02	-5.715971e-01	1.502769e-03
1.518130e+05	1.000000e+00	-1.000000e+00	5.552291e-02	-4.957125e-01	-9.653838e-05
1.518190e+05	1.000000e+00	-1.000000e+00	5.026406e-02	-5.000829e-01	-9.470973e-04
1.518230e+05	1.000000e+00	-1.000000e+00	1.073132e-01	-5.527961e-01	7.679946e-04
1.518250e+05	1.000000e+00	-1.000000e+00	6.871097e-02	-5.488050e-01	-6.183056e-05
1.518280e+05	1.000000e+00	-1.000000e+00	9.049983e-02	-5.465989e-01	4.163058e-05
1.518290e+05	1.000000e+00	-1.000000e+00	1.989063e-02	-5.008571e-01	7.807831e-04
