#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-4.816579e+03	0.000000e+00	5.006891e-02	0.000000e+00	-4.816579e+03	0.000000e+00
1.190000e-03	-5.178292e+03	-5.957794e-05	5.006183e-02	0.000000e+00	-6.778514e+03	1.600222e+03
2.380000e-03	1.597207e+03	-1.191472e-04	5.005930e-02	0.000000e+00	-4.723004e+03	6.320211e+03
3.570000e-03	4.517513e+03	-1.787191e-04	5.006363e-02	0.000000e+00	-5.984882e+03	1.050239e+04
4.760000e-03	3.476443e+03	-2.382986e-04	5.006929e-02	0.000000e+00	-6.797854e+03	1.027430e+04
5.950000e-03	4.279408e+03	-2.978840e-04	5.007478e-02	0.000000e+00	-6.399879e+03	1.067929e+04
7.140000e-03	1.397625e+04	-3.574766e-04	5.008771e-02	0.000000e+00	-5.173368e+03	1.914962e+04
8.330000e-03	1.566903e+04	-4.170927e-04	5.010870e-02	0.000000e+00	-5.048816e+03	2.071785e+04
9.520000e-03	1.145760e+04	-4.767353e-04	5.012791e-02	0.000000e+00	-3.779715e+03	1.523731e+04
1.071000e-02	9.387937e+03	-5.363971e-04	5.014267e-02	0.000000e+00	-7.488015e+03	1.687595e+04
1.190000e-02	1.537702e+04	-5.960748e-04	5.016021e-02	0.000000e+00	-3.520371e+03	1.889739e+04
1.309000e-02	2.065892e+04	-6.557784e-04	5.018573e-02	0.000000e+00	-4.092515e+03	2.475144e+04
1.428000e-02	2.389033e+04	-7.155169e-04	5.021728e-02	0.000000e+00	-6.008803e+03	2.989913e+04
1.547000e-02	2.228712e+04	-7.752956e-04	5.024998e-02	0.000000e+00	-2.681744e+03	2.496886e+04
1.666000e-02	1.774773e+04	-8.351118e-04	5.027833e-02	0.000000e+00	-3.665982e+03	2.141371e+04
1.785000e-02	2.704289e+04	-8.949580e-04	5.031005e-02	0.000000e+00	-4.887351e+03	3.193024e+04
1.904000e-02	3.256259e+04	-9.548497e-04	5.035226e-02	0.000000e+00	-3.901864e+03	3.646445e+04
2.023000e-02	3.646346e+04	-1.014796e-03	5.040114e-02	0.000000e+00	-2.444999e+03	3.890846e+04
2.142000e-02	4.243333e+04	-1.074804e-03	5.045701e-02	0.000000e+00	-1.797066e+03	4.423039e+04
2.261000e-02	3.015039e+04	-1.134884e-03	5.050842e-02	0.000000e+00	-5.046076e+03	3.519647e+04
2.380000e-02	2.547205e+04	-1.195014e-03	5.054781e-02	0.000000e+00	-7.632329e+03	3.310438e+04
2.499000e-02	4.011596e+04	-1.255188e-03	5.059425e-02	0.000000e+00	-3.637514e+03	4.375347e+04
2.618000e-02	3.752582e+04	-1.315429e-03	5.064924e-02	0.000000e+00	-5.254602e+03	4.278042e+04
2.737000e-02	4.108252e+04	-1.375733e-03	5.070490e-02	0.000000e+00	-6.842951e+03	4.792547e+04
2.856000e-02	4.285163e+04	-1.436106e-03	5.076434e-02	0.000000e+00	-3.044804e+03	4.589643e+04
2.975000e-02	3.037595e+04	-1.496552e-03	5.081620e-02	0.000000e+00	-5.910442e+03	3.628639e+04
3.094000e-02	2.685404e+04	-1.557049e-03	5.085673e-02	0.000000e+00	-7.538505e+03	3.439254e+04
3.213000e-02	4.123711e+04	-1.617591e-03	5.090495e-02	0.000000e+00	-3.501118e+03	4.473822e+04
3.332000e-02	3.563616e+04	-1.678203e-03	5.095939e-02	0.000000e+00	-3.731168e+03	3.936733e+04
3.451000e-02	4.503624e+04	-1.738875e-03	5.101652e-02	0.000000e+00	-6.474280e+03	5.151052e+04
3.570000e-02	5.168580e+04	-1.799622e-03	5.108501e-02	0.000000e+00	-4.213913e+03	5.589971e+04
3.689000e-02	4.844574e+04	-1.860457e-03	5.115592e-02	0.000000e+00	-7.439083e+03	5.588483e+04
3.808000e-02	3.564922e+04	-1.921373e-03	5.121547e-02	0.000000e+00	-9.260253e+03	4.490947e+04
3.927000e-02	4.768219e+04	-1.982350e-03	5.127449e-02	0.000000e+00	-5.874386e+03	5.355658e+04
4.046000e-02	4.614841e+04	-2.043406e-03	5.134093e-02	0.000000e+00	-5.252539e+03	5.140095e+04
4.165000e-02	5.178073e+04	-2.104541e-03	5.141028e-02	0.000000e+00	-4.865309e+03	5.664604e+04
4.284000e-02	4.513117e+04	-2.165763e-03	5.147891e-02	0.000000e+00	-6.790631e+03	5.192180e+04
4.403000e-02	5.158114e+04	-2.227061e-03	5.154740e-02	0.000000e+00	-7.211775e+03	5.879291e+04
4.522000e-02	5.467513e+04	-2.288446e-03	5.162265e-02	0.000000e+00	-4.496552e+03	5.917168e+04
4.641000e-02	4.474875e+04	-2.349923e-03	5.169306e-02	0.000000e+00	-5.908561e+03	5.065731e+04
4.760000e-02	5.023314e+04	-2.411475e-03	5.176032e-02	0.000000e+00	-3.399350e+03	5.363250e+04
4.879000e-02	6.182011e+04	-2.473112e-03	5.183967e-02	0.000000e+00	-2.545610e+03	6.436572e+04
4.998000e-02	4.960969e+04	-2.534854e-03	5.191858e-02	0.000000e+00	-4.477449e+03	5.408714e+04
5.117000e-02	6.336514e+04	-2.596679e-03	5.199859e-02	0.000000e+00	-6.548022e+03	6.991317e+04
5.236000e-02	6.050723e+04	-2.658610e-03	5.208631e-02	0.000000e+00	-3.232876e+03	6.374010e+04
5.355000e-02	5.772646e+04	-2.720644e-03	5.217004e-02	0.000000e+00	-5.843361e+03	6.356982e+04
5.474000e-02	6.318266e+04	-2.782775e-03	5.225566e-02	0.000000e+00	-3.722711e+03	6.690537e+04
5.593000e-02	5.487799e+04	-2.845012e-03	5.233927e-02	0.000000e+00	-4.301427e+03	5.917942e+04
5.712000e-02	5.788696e+04	-2.907342e-03	5.241912e-02	0.000000e+00	-5.027172e+03	6.291413e+04
5.831000e-02	6.306011e+04	-2.969770e-03	5.250477e-02	0.000000e+00	-2.466736e+03	6.552684e+04
5.950000e-02	5.434633e+04	-3.032304e-03	5.258792e-02	0.000000e+00	-3.503511e+03	5.784984e+04
6.069000e-02	6.494455e+04	-3.094929e-03	5.267240e-02	0.000000e+00	-6.745778e+03	7.169032e+04
6.188000e-02	4.588611e+04	-3.157664e-03	5.275088e-02	0.000000e+00	-9.941752e+03	5.582786e+04
6.307000e-02	5.812369e+04	-3.220476e-03	5.282454e-02	0.000000e+00	-5.726020e+03	6.384971e+04
6.426000e-02	6.286041e+04	-3.283387e-03	5.291021e-02	0.000000e+00	-5.275050e+03	6.813546e+04
6.545000e-02	6.147122e+04	-3.346403e-03	5.299826e-02	0.000000e+00	-1.975229e+03	6.344645e+04
6.664000e-02	6.681881e+04	-3.409522e-03	5.308911e-02	0.000000e+00	-1.830023e+03	6.864883e+04
6.783000e-02	5.987946e+04	-3.472755e-03	5.317884e-02	0.000000e+00	-2.944925e+03	6.282438e+04
6.902000e-02	7.029864e+04	-3.536088e-03	5.327102e-02	0.000000e+00	-6.595108e+03	7.689375e+04
7.021000e-02	7.742729e+04	-3.599540e-03	5.337564e-02	0.000000e+00	-3.612249e+03	8.103954e+04
7.140000e-02	7.065087e+04	-3.663122e-03	5.348050e-02	0.000000e+00	-6.159290e+03	7.681016e+04
7.259000e-02	5.484088e+04	-3.726823e-03	5.356937e-02	0.000000e+00	-3.371652e+03	5.821253e+04
7.378000e-02	6.365800e+04	-3.790617e-03	5.365329e-02	0.000000e+00	-5.023652e+03	6.868166e+04
7.497000e-02	7.068162e+04	-3.854518e-03	5.374842e-02	0.000000e+00	-7.780263e+03	7.846189e+04
7.616000e-02	6.573615e+04	-3.918538e-03	5.384503e-02	0.000000e+00	-5.209180e+03	7.094533e+04
7.735000e-02	8.148138e+04	-3.982669e-03	5.394928e-02	0.000000e+00	-3.183081e+03	8.466446e+04
7.854000e-02	8.391367e+04	-4.046938e-03	5.406641e-02	0.000000e+00	-3.926246e+03	8.783992e+04
7.973000e-02	7.653331e+04	-4.111347e-03	5.418003e-02	0.000000e+00	-2.337537e+03	7.887085e+04
8.092000e-02	8.286982e+04	-4.175886e-03	5.429292e-02	0.000000e+00	-3.526280e+03	8.639610e+04
8.211000e-02	7.478894e+04	-4.240565e-03	5.440456e-02	0.000000e+00	-1.455785e+03	7.624472e+04
8.330000e-02	7.072364e+04	-4.305369e-03	5.450761e-02	0.000000e+00	-3.461718e+03	7.418536e+04
8.449000e-02	7.466926e+04	-4.370293e-03	5.461057e-02	0.000000e+00	-3.828597e+03	7.849785e+04
8.568000e-02	8.277170e+04	-4.435342e-03	5.472207e-02	0.000000e+00	-5.765214e+03	8.853692e+04
8.687000e-02	8.109375e+04	-4.500531e-03	5.483811e-02	0.000000e+00	-5.414933e+03	8.650869e+04
8.806000e-02	9.044390e+04	-4.565857e-03	5.495959e-02	0.000000e+00	-5.857650e+03	9.630155e+04
8.925000e-02	7.165937e+04	-4.631335e-03	5.507438e-02	0.000000e+00	-6.169462e+03	7.782883e+04
9.044000e-02	6.491380e+04	-4.696934e-03	5.517110e-02	0.000000e+00	-7.044715e+03	7.195851e+04
9.163000e-02	7.586912e+04	-4.762642e-03	5.527080e-02	0.000000e+00	-5.000320e+03	8.086945e+04
9.282000e-02	8.581832e+04	-4.828478e-03	5.538530e-02	0.000000e+00	-3.198420e+03	8.901674e+04
9.401000e-02	7.857809e+04	-4.894459e-03	5.550172e-02	0.000000e+00	-3.408859e+03	8.198695e+04
9.520000e-02	8.083921e+04	-4.960572e-03	5.561461e-02	0.000000e+00	-6.117113e+03	8.695632e+04
9.639000e-02	1.013225e+05	-5.026822e-03	5.574361e-02	0.000000e+00	-6.798520e+03	1.081210e+05
9.758000e-02	8.244754e+04	-5.093242e-03	5.587375e-02	0.000000e+00	-5.061006e+03	8.750855e+04
9.877000e-02	9.516004e+04	-5.159802e-03	5.599953e-02	0.000000e+00	-2.736503e+03	9.789654e+04
9.996000e-02	9.035490e+04	-5.226521e-03	5.613090e-02	0.000000e+00	-5.568472e+03	9.592337e+04
1.011500e-01	8.477919e+04	-5.293393e-03	5.625493e-02	0.000000e+00	-3.223474e+03	8.800267e+04
1.023400e-01	8.476941e+04	-5.360408e-03	5.637499e-02	0.000000e+00	-3.329530e+03	8.809894e+04
1.035300e-01	9.860773e+04	-5.427566e-03	5.650486e-02	0.000000e+00	-2.121178e+03	1.007289e+05
1.047200e-01	8.636888e+04	-5.494889e-03	5.663585e-02	0.000000e+00	-6.391383e+03	9.276026e+04
1.059100e-01	8.763628e+04	-5.562359e-03	5.675907e-02	0.000000e+00	-9.060985e+03	9.669726e+04
1.071000e-01	8.337065e+04	-5.629976e-03	5.688017e-02	0.000000e+00	-7.701282e+03	9.107193e+04
1.082900e-01	8.350890e+04	-5.697734e-03	5.699835e-02	0.000000e+00	-4.879899e+03	8.838880e+04
1.094800e-01	7.429003e+04	-5.765632e-03	5.711010e-02	0.000000e+00	-6.033550e+03	8.032358e+04
1.106700e-01	8.149317e+04	-5.833656e-03	5.722042e-02	0.000000e+00	-4.640423e+03	8.613360e+04
1.118600e-01	8.446551e+04	-5.901817e-03	5.733795e-02	0.000000e+00	-5.251633e+03	8.971715e+04
1.130500e-01	8.564175e+04	-5.970120e-03	5.745841e-02	0.000000e+00	-5.523214e+03	9.116497e+04
1.142400e-01	1.010290e+05	-6.038568e-03	5.759060e-02	0.000000e+00	-4.401890e+03	1.054309e+05
1.154300e-01	9.372591e+04	-6.107186e-03	5.772852e-02	0.000000e+00	-3.426893e+03	9.715280e+04
1.166200e-01	8.498847e+04	-6.175962e-03	5.785508e-02	0.000000e+00	-4.834758e+03	8.982322e+04
1.178100e-01	8.038690e+04	-6.244881e-03	5.797220e-02	0.000000e+00	-5.415882e+03	8.580278e+04
1.190000e-01	1.068550e+05	-6.313935e-03	5.810479e-02	0.000000e+00	-4.102590e+03	1.109576e+05
1.201900e-01	1.164191e+05	-6.383170e-03	5.826291e-02	0.000000e+00	-2.581255e+03	1.190004e+05
1.213800e-01	1.105143e+05	-6.452601e-03	5.842361e-02	0.000000e+00	-3.936832e+03	1.144511e+05
1.225700e-01	1.008200e+05	-6.522218e-03	5.857327e-02	0.000000e+00	-5.732317e+03	1.065523e+05
1.237600e-01	9.400790e+04	-6.592006e-03	5.871124e-02	0.000000e+00	-3.806582e+03	9.781448e+04
1.249500e-01	1.008224e+05	-6.661951e-03	5.884922e-02	0.000000e+00	-5.229997e+03	1.060524e+05
1.261400e-01	1.035688e+05	-6.732067e-03	5.899396e-02	0.000000e+00	-5.367991e+03	1.089368e+05
1.273300e-01	9.685725e+04	-6.802357e-03	5.913589e-02	0.000000e+00	-2.212000e+03	9.906925e+04
1.285200e-01	1.092720e+05	-6.872810e-03	5.928187e-02	0.000000e+00	-6.089764e+03	1.153618e+05
1.297100e-01	8.849889e+04	-6.943448e-03	5.942192e-02	0.000000e+00	-5.297329e+03	9.379622e+04
1.309000e-01	1.037376e+05	-7.014234e-03	5.955806e-02	0.000000e+00	-3.382515e+03	1.071201e+05
1.320900e-01	1.177487e+05	-7.085196e-03	5.971491e-02	0.000000e+00	-2.575128e+03	1.203238e+05
1.332800e-01	1.108293e+05	-7.156356e-03	5.987678e-02	0.000000e+00	-3.479719e+03	1.143090e+05
1.344700e-01	1.019408e+05	-7.227703e-03	6.002745e-02	0.000000e+00	-3.598181e+03	1.055390e+05
1.356600e-01	8.351873e+04	-7.299221e-03	6.015879e-02	0.000000e+00	-4.308069e+03	8.782680e+04
1.368500e-01	1.033659e+05	-7.370880e-03	6.029113e-02	0.000000e+00	-4.528917e+03	1.078949e+05
1.380400e-01	1.039960e+05	-7.442714e-03	6.043798e-02	0.000000e+00	-1.862635e+03	1.058586e+05
1.392300e-01	1.038247e+05	-7.514723e-03	6.058515e-02	0.000000e+00	-2.929897e+03	1.067546e+05
1.404200e-01	1.117887e+05	-7.586907e-03	6.073784e-02	0.000000e+00	-1.968049e+03	1.137568e+05
1.416100e-01	1.066377e+05	-7.659279e-03	6.089252e-02	0.000000e+00	-3.484504e+03	1.101222e+05
1.428000e-01	1.028731e+05	-7.731831e-03	6.104089e-02	0.000000e+00	-3.535248e+03	1.064084e+05
1.439900e-01	1.084819e+05	-7.804556e-03	6.119057e-02	0.000000e+00	-1.894383e+03	1.103763e+05
1.451800e-01	1.157371e+05	-7.877464e-03	6.134935e-02	0.000000e+00	-3.893267e+03	1.196304e+05
1.463700e-01	1.006894e+05	-7.950568e-03	6.150261e-02	0.000000e+00	-6.526979e+03	1.072164e+05
1.475600e-01	1.103188e+05	-8.023841e-03	6.165204e-02	0.000000e+00	-4.160743e+03	1.144795e+05
1.487500e-01	1.079606e+05	-8.097300e-03	6.180662e-02	0.000000e+00	-8.388583e+03	1.163491e+05
1.499400e-01	1.042777e+05	-8.170940e-03	6.195692e-02	0.000000e+00	-8.981681e+03	1.132594e+05
1.511300e-01	1.050956e+05	-8.244757e-03	6.210519e-02	0.000000e+00	-6.200883e+03	1.112965e+05
1.523200e-01	1.001413e+05	-8.318751e-03	6.225053e-02	0.000000e+00	-3.638670e+03	1.037800e+05
1.535100e-01	1.007201e+05	-8.392913e-03	6.239278e-02	0.000000e+00	-4.924052e+03	1.056441e+05
1.547000e-01	1.127393e+05	-8.467246e-03	6.254394e-02	0.000000e+00	-4.171045e+03	1.169104e+05
1.558900e-01	1.091246e+05	-8.541768e-03	6.270106e-02	0.000000e+00	-5.417050e+03	1.145417e+05
1.570800e-01	1.053611e+05	-8.616474e-03	6.285295e-02	0.000000e+00	-3.383681e+03	1.087448e+05
1.582700e-01	1.090553e+05	-8.691358e-03	6.300479e-02	0.000000e+00	-6.358934e+03	1.154142e+05
1.594600e-01	1.112233e+05	-8.766425e-03	6.316078e-02	0.000000e+00	-4.522212e+03	1.157456e+05
1.606500e-01	1.155301e+05	-8.841681e-03	6.332136e-02	0.000000e+00	-3.053480e+03	1.185835e+05
1.618400e-01	1.070597e+05	-8.917130e-03	6.347899e-02	0.000000e+00	-3.654531e+03	1.107142e+05
1.630300e-01	1.141919e+05	-8.992761e-03	6.363568e-02	0.000000e+00	-2.903448e+03	1.170954e+05
1.642200e-01	9.915829e+04	-9.068583e-03	6.378676e-02	0.000000e+00	-4.289669e+03	1.034480e+05
1.654100e-01	1.027667e+05	-9.144573e-03	6.392976e-02	0.000000e+00	-7.499398e+03	1.102661e+05
1.666000e-01	1.135931e+05	-9.220736e-03	6.408298e-02	0.000000e+00	-4.488880e+03	1.180819e+05
1.677900e-01	1.289029e+05	-9.297090e-03	6.425470e-02	0.000000e+00	-6.037877e+03	1.349407e+05
1.689800e-01	1.070725e+05	-9.373662e-03	6.442181e-02	0.000000e+00	-6.241181e+03	1.133137e+05
1.701700e-01	1.221825e+05	-9.450414e-03	6.458416e-02	0.000000e+00	-3.942286e+03	1.261248e+05
1.713600e-01	1.218099e+05	-9.527373e-03	6.475695e-02	0.000000e+00	-9.132831e+02	1.227232e+05
1.725500e-01	1.287073e+05	-9.604536e-03	6.493436e-02	0.000000e+00	-4.037675e+03	1.327450e+05
1.737400e-01	1.146071e+05	-9.681916e-03	6.510666e-02	0.000000e+00	-5.302047e+03	1.199092e+05
