#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-1.132394e+03	0.000000e+00	4.353906e-02	0.000000e+00	-3.232724e+03	2.100330e+03
1.190000e-03	-2.046758e+02	-5.181053e-05	4.353811e-02	0.000000e+00	-4.438063e+03	4.233387e+03
2.380000e-03	-6.905919e+02	-1.036207e-04	4.353748e-02	0.000000e+00	-6.550648e+03	5.860056e+03
3.570000e-03	1.110021e+03	-1.554297e-04	4.353778e-02	0.000000e+00	-8.411514e+03	9.521535e+03
4.760000e-03	3.614313e+03	-2.072406e-04	4.354112e-02	0.000000e+00	-7.417967e+03	1.103228e+04
5.950000e-03	7.278061e+03	-2.590576e-04	4.354884e-02	0.000000e+00	-4.858047e+03	1.213611e+04
7.140000e-03	1.021343e+04	-3.108868e-04	4.356122e-02	0.000000e+00	-3.443970e+03	1.365740e+04
8.330000e-03	2.207504e+04	-3.627333e-04	4.358409e-02	0.000000e+00	-6.032915e+03	2.810796e+04
9.520000e-03	1.727349e+04	-4.146170e-04	4.361195e-02	0.000000e+00	-7.827388e+03	2.510088e+04
1.071000e-02	1.139036e+04	-4.665298e-04	4.363225e-02	0.000000e+00	-7.326020e+03	1.871638e+04
1.190000e-02	1.977206e+04	-5.184617e-04	4.365432e-02	0.000000e+00	-7.645539e+03	2.741760e+04
1.309000e-02	1.852198e+04	-5.704270e-04	4.368144e-02	0.000000e+00	-4.676093e+03	2.319808e+04
1.428000e-02	2.121932e+04	-6.224236e-04	4.370958e-02	0.000000e+00	-6.144826e+03	2.736414e+04
1.547000e-02	2.484118e+04	-6.744559e-04	4.374220e-02	0.000000e+00	-5.122397e+03	2.996358e+04
1.666000e-02	2.961101e+04	-7.265300e-04	4.378076e-02	0.000000e+00	-6.019093e+03	3.563010e+04
1.785000e-02	3.221629e+04	-7.786541e-04	4.382455e-02	0.000000e+00	-5.347336e+03	3.756363e+04
1.904000e-02	2.638404e+04	-8.308324e-04	4.386604e-02	0.000000e+00	-4.634166e+03	3.101821e+04
2.023000e-02	2.847368e+04	-8.830553e-04	4.390489e-02	0.000000e+00	-7.925491e+03	3.639917e+04
2.142000e-02	3.264268e+04	-9.353261e-04	4.394817e-02	0.000000e+00	-4.217132e+03	3.685982e+04
2.261000e-02	4.368018e+04	-9.876519e-04	4.400222e-02	0.000000e+00	-1.371439e+03	4.505162e+04
2.380000e-02	3.200410e+04	-1.040051e-03	4.405582e-02	0.000000e+00	-2.576182e+03	3.458028e+04
2.499000e-02	3.144744e+04	-1.092505e-03	4.410075e-02	0.000000e+00	-4.848913e+03	3.629635e+04
2.618000e-02	3.708247e+04	-1.145011e-03	4.414928e-02	0.000000e+00	-7.346831e+03	4.442930e+04
2.737000e-02	3.470106e+04	-1.197580e-03	4.420012e-02	0.000000e+00	-7.362565e+03	4.206362e+04
2.856000e-02	3.106032e+04	-1.250207e-03	4.424669e-02	0.000000e+00	-6.649548e+03	3.770986e+04
2.975000e-02	2.662703e+04	-1.302887e-03	4.428754e-02	0.000000e+00	-8.087735e+03	3.471477e+04
3.094000e-02	3.361598e+04	-1.355612e-03	4.433020e-02	0.000000e+00	-5.226215e+03	3.884219e+04
3.213000e-02	4.061649e+04	-1.408393e-03	4.438277e-02	0.000000e+00	-5.725196e+03	4.634169e+04
3.332000e-02	4.646269e+04	-1.461243e-03	4.444444e-02	0.000000e+00	-3.293521e+03	4.975621e+04
3.451000e-02	4.895220e+04	-1.514171e-03	4.451201e-02	0.000000e+00	-4.497976e+03	5.345018e+04
3.570000e-02	5.025420e+04	-1.567181e-03	4.458226e-02	0.000000e+00	-6.457003e+03	5.671120e+04
3.689000e-02	4.534679e+04	-1.620277e-03	4.464996e-02	0.000000e+00	-6.536504e+03	5.188330e+04
3.808000e-02	4.471141e+04	-1.673448e-03	4.471374e-02	0.000000e+00	-6.912126e+03	5.162354e+04
3.927000e-02	4.030918e+04	-1.726695e-03	4.477395e-02	0.000000e+00	-3.633861e+03	4.394304e+04
