#id	m	q	x	vx	vy
7.401160e+05	1.000000e+00	-1.000000e+00	1.206402e-03	-3.606491e-01	-2.689455e-04
7.401480e+05	1.000000e+00	-1.000000e+00	2.197511e-02	-2.885616e-01	2.004455e-04
7.401490e+05	1.000000e+00	-1.000000e+00	1.667120e-02	-2.406802e-01	5.456676e-04
7.401500e+05	1.000000e+00	-1.000000e+00	2.288941e-02	-2.238444e-01	4.731065e-05
7.401510e+05	1.000000e+00	-1.000000e+00	9.897292e-03	-3.551494e-01	-1.653537e-04
7.401520e+05	1.000000e+00	-1.000000e+00	2.514546e-02	-3.772244e-01	2.999715e-05
7.401530e+05	1.000000e+00	-1.000000e+00	8.659140e-03	-1.564472e-01	4.947146e-04
7.401560e+05	1.000000e+00	-1.000000e+00	1.186800e-02	-2.184732e-01	-1.187547e-05
7.401580e+05	1.000000e+00	-1.000000e+00	1.415237e-02	-2.402191e-01	3.821832e-06
7.401590e+05	1.000000e+00	-1.000000e+00	5.381452e-03	-2.159824e-01	6.891223e-04
7.401600e+05	1.000000e+00	-1.000000e+00	1.595198e-02	-2.486638e-01	8.296382e-04
7.401610e+05	1.000000e+00	-1.000000e+00	1.608278e-02	-3.088201e-01	1.131002e-03
7.401670e+05	1.000000e+00	-1.000000e+00	6.598102e-03	-1.802840e-01	-5.461366e-04
7.401680e+05	1.000000e+00	-1.000000e+00	1.512502e-02	-5.466025e-01	1.511613e-05
7.401690e+05	1.000000e+00	-1.000000e+00	1.826654e-02	-5.517452e-01	-2.124538e-03
7.401700e+05	1.000000e+00	-1.000000e+00	3.367961e-02	-4.559672e-01	-3.940182e-04
7.401720e+05	1.000000e+00	-1.000000e+00	1.350412e-02	-1.954374e-01	-3.134045e-04
7.401730e+05	1.000000e+00	-1.000000e+00	1.113587e-04	-5.155288e-01	-1.538326e-03
7.401740e+05	1.000000e+00	-1.000000e+00	2.866517e-02	-4.596066e-01	-2.544320e-03
7.401760e+05	1.000000e+00	-1.000000e+00	1.669470e-02	-3.872375e-01	1.587612e-03
7.401790e+05	1.000000e+00	-1.000000e+00	8.699565e-03	-5.101643e-01	-2.035754e-04
7.401800e+05	1.000000e+00	-1.000000e+00	3.166039e-02	-3.114412e-01	-5.022893e-05
