#id	m	q	x	vx	vy
7.844440e+05	1.000000e+00	-1.000000e+00	1.781654e-03	-2.433816e-01	2.574043e-03
7.844540e+05	1.000000e+00	-1.000000e+00	1.572746e-03	-3.206247e-01	-7.078735e-04
7.844820e+05	1.000000e+00	-1.000000e+00	1.740959e-03	-2.993049e-01	5.008619e-04
7.844860e+05	1.000000e+00	-1.000000e+00	1.065012e-03	-2.041183e-01	-6.379004e-04
7.844870e+05	1.000000e+00	-1.000000e+00	2.278275e-05	-2.802851e-01	1.284426e-03
7.845060e+05	1.000000e+00	-1.000000e+00	5.011256e-03	-2.415401e-01	8.064694e-04
7.845080e+05	1.000000e+00	-1.000000e+00	4.758635e-03	-2.473712e-01	1.225902e-04
7.845240e+05	1.000000e+00	-1.000000e+00	2.351141e-04	-2.799243e-01	-3.361472e-04
7.845480e+05	1.000000e+00	-1.000000e+00	1.755396e-02	-5.646674e-01	6.022069e-06
7.845510e+05	1.000000e+00	-1.000000e+00	7.777768e-03	-2.379372e-01	-3.511445e-04
7.845520e+05	1.000000e+00	-1.000000e+00	2.047065e-02	-3.925687e-01	-4.940802e-04
7.845540e+05	1.000000e+00	-1.000000e+00	8.052419e-04	-3.944514e-01	2.210452e-05
7.845550e+05	1.000000e+00	-1.000000e+00	1.003354e-02	-3.190638e-01	-1.075927e-03
7.845560e+05	1.000000e+00	-1.000000e+00	2.152166e-02	-3.554219e-01	-1.782255e-03
7.845590e+05	1.000000e+00	-1.000000e+00	5.942077e-03	-1.346823e-01	-1.890008e-04
7.845600e+05	1.000000e+00	-1.000000e+00	2.500038e-02	-3.605161e-01	2.246230e-04
7.845610e+05	1.000000e+00	-1.000000e+00	1.483369e-02	-2.026571e-01	2.957301e-05
7.845630e+05	1.000000e+00	-1.000000e+00	7.095107e-03	-4.278301e-01	-1.047984e-03
7.845640e+05	1.000000e+00	-1.000000e+00	1.116379e-02	-5.253057e-01	3.080176e-04
7.845650e+05	1.000000e+00	-1.000000e+00	1.808579e-02	-3.473577e-01	-9.051249e-04
7.845670e+05	1.000000e+00	-1.000000e+00	1.922472e-02	-2.551758e-01	-2.150133e-04
7.845690e+05	1.000000e+00	-1.000000e+00	1.682707e-02	-5.060673e-01	-1.381972e-03
7.845700e+05	1.000000e+00	-1.000000e+00	8.903367e-03	-2.300988e-01	4.842537e-04
7.845710e+05	1.000000e+00	-1.000000e+00	1.125829e-02	-3.601851e-01	4.469770e-04
