#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-6.317312e+03	0.000000e+00	2.442372e-02	0.000000e+00	-7.572527e+03	1.255214e+03
1.190000e-03	-6.318064e+03	-2.905891e-05	2.441478e-02	0.000000e+00	-1.097106e+04	4.652992e+03
2.380000e-03	1.480785e+03	-5.810717e-05	2.441135e-02	0.000000e+00	-7.945771e+03	9.426556e+03
3.570000e-03	5.519673e+03	-8.715792e-05	2.441631e-02	0.000000e+00	-8.499064e+03	1.401874e+04
4.760000e-03	3.844999e+03	-1.162180e-04	2.442294e-02	0.000000e+00	-9.117922e+03	1.296292e+04
5.950000e-03	1.093081e+04	-1.452845e-04	2.443340e-02	0.000000e+00	-5.738635e+03	1.666945e+04
7.140000e-03	9.214812e+03	-1.743695e-04	2.444767e-02	0.000000e+00	-8.536467e+03	1.775128e+04
8.330000e-03	1.123072e+04	-2.034700e-04	2.446215e-02	0.000000e+00	-7.235781e+03	1.846650e+04
9.520000e-03	1.701590e+04	-2.325894e-04	2.448215e-02	0.000000e+00	-8.095296e+03	2.511119e+04
1.071000e-02	1.822329e+04	-2.617375e-04	2.450711e-02	0.000000e+00	-7.790022e+03	2.601331e+04
1.190000e-02	2.660282e+04	-2.909163e-04	2.453885e-02	0.000000e+00	-2.926325e+03	2.952914e+04
1.309000e-02	3.464045e+04	-3.201400e-04	2.458222e-02	0.000000e+00	-3.933502e+03	3.857395e+04
1.428000e-02	2.588022e+04	-3.494220e-04	2.462508e-02	0.000000e+00	-5.425704e+03	3.130593e+04
1.547000e-02	2.559095e+04	-3.787477e-04	2.466153e-02	0.000000e+00	-8.078662e+03	3.366962e+04
1.666000e-02	2.740751e+04	-4.081164e-04	2.469906e-02	0.000000e+00	-8.616371e+03	3.602388e+04
1.785000e-02	3.362765e+04	-4.375314e-04	2.474228e-02	0.000000e+00	-8.522258e+03	4.214991e+04
1.904000e-02	3.036998e+04	-4.670031e-04	2.478761e-02	0.000000e+00	-1.156832e+04	4.193829e+04
2.023000e-02	2.785759e+04	-4.965259e-04	2.482884e-02	0.000000e+00	-1.017903e+04	3.803662e+04
2.142000e-02	3.508398e+04	-5.260957e-04	2.487341e-02	0.000000e+00	-8.333986e+03	4.341797e+04
2.261000e-02	3.595713e+04	-5.557246e-04	2.492372e-02	0.000000e+00	-8.222007e+03	4.417913e+04
2.380000e-02	4.365080e+04	-5.854142e-04	2.498010e-02	0.000000e+00	-5.543394e+03	4.919419e+04
2.499000e-02	3.882420e+04	-6.151773e-04	2.503850e-02	0.000000e+00	-9.358793e+03	4.818299e+04
2.618000e-02	3.923962e+04	-6.450058e-04	2.509379e-02	0.000000e+00	-3.598911e+03	4.283853e+04
2.737000e-02	5.137039e+04	-6.749005e-04	2.515795e-02	0.000000e+00	-6.369072e+03	5.773946e+04
2.856000e-02	3.909921e+04	-7.048817e-04	2.522202e-02	0.000000e+00	-1.017659e+04	4.927580e+04
2.975000e-02	5.813393e+04	-7.349289e-04	2.529088e-02	0.000000e+00	-4.945823e+03	6.307975e+04
