#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	-2.355310e+03	0.000000e+00	4.469238e-02	0.000000e+00	-3.835651e+03	1.480341e+03
1.190000e-03	6.338609e+01	-5.318195e-05	4.469076e-02	0.000000e+00	-4.223616e+03	4.287002e+03
2.380000e-03	-2.038641e+03	-1.063640e-04	4.468936e-02	0.000000e+00	-8.295924e+03	6.257282e+03
3.570000e-03	2.136622e+03	-1.595426e-04	4.468943e-02	0.000000e+00	-4.641014e+03	6.777636e+03
4.760000e-03	6.193562e+03	-2.127248e-04	4.469533e-02	0.000000e+00	-3.749565e+03	9.943127e+03
5.950000e-03	6.361615e+03	-2.659175e-04	4.470422e-02	0.000000e+00	-6.621072e+03	1.298269e+04
7.140000e-03	1.315262e+04	-3.191209e-04	4.471804e-02	0.000000e+00	-4.300954e+03	1.745358e+04
8.330000e-03	1.614450e+04	-3.723464e-04	4.473879e-02	0.000000e+00	-3.063695e+03	1.920819e+04
9.520000e-03	1.574117e+04	-4.255992e-04	4.476137e-02	0.000000e+00	-3.721564e+03	1.946273e+04
1.071000e-02	1.492739e+04	-4.788785e-04	4.478308e-02	0.000000e+00	-4.663546e+03	1.959094e+04
1.190000e-02	1.556793e+04	-5.321829e-04	4.480468e-02	0.000000e+00	-7.105497e+03	2.267342e+04
1.309000e-02	2.678081e+04	-5.855136e-04	4.483467e-02	0.000000e+00	-5.724291e+03	3.250510e+04
1.428000e-02	2.600554e+04	-6.388895e-04	4.487205e-02	0.000000e+00	-4.853694e+03	3.085923e+04
1.547000e-02	2.068999e+04	-6.923091e-04	4.490512e-02	0.000000e+00	-7.173231e+03	2.786322e+04
1.666000e-02	3.024689e+04	-7.457636e-04	4.494119e-02	0.000000e+00	-5.080418e+03	3.532731e+04
1.785000e-02	2.338758e+04	-7.992691e-04	4.497917e-02	0.000000e+00	-9.685760e+03	3.307334e+04
1.904000e-02	2.439448e+04	-8.528141e-04	4.501301e-02	0.000000e+00	-5.650213e+03	3.004469e+04
2.023000e-02	2.704702e+04	-9.064001e-04	4.504944e-02	0.000000e+00	-5.122002e+03	3.216903e+04
2.142000e-02	3.038125e+04	-9.600317e-04	4.509011e-02	0.000000e+00	-6.281973e+03	3.666322e+04
2.261000e-02	2.312602e+04	-1.013715e-03	4.512800e-02	0.000000e+00	-8.437983e+03	3.156401e+04
2.380000e-02	2.951323e+04	-1.067436e-03	4.516528e-02	0.000000e+00	-4.828841e+03	3.434207e+04
2.499000e-02	2.360817e+04	-1.121208e-03	4.520290e-02	0.000000e+00	-5.332630e+03	2.894080e+04
2.618000e-02	2.921414e+04	-1.175019e-03	4.524030e-02	0.000000e+00	-9.323298e+03	3.853744e+04
