#id	m	q	x	vx	vy
6.179460e+05	1.000000e+00	-1.000000e+00	1.413617e-03	-2.442828e-01	-2.068153e-04
6.179960e+05	1.000000e+00	-1.000000e+00	1.613251e-04	-3.355533e-01	3.887731e-05
6.179970e+05	1.000000e+00	-1.000000e+00	2.429941e-04	-3.405005e-01	1.145435e-03
6.180150e+05	1.000000e+00	-1.000000e+00	4.305383e-03	-2.969159e-01	-6.673634e-04
6.180480e+05	1.000000e+00	-1.000000e+00	5.046463e-04	-5.419619e-01	3.947626e-04
6.180490e+05	1.000000e+00	-1.000000e+00	4.735397e-03	-1.906156e-01	-1.574901e-03
6.180500e+05	1.000000e+00	-1.000000e+00	2.745388e-02	-3.243521e-01	5.529056e-04
6.180510e+05	1.000000e+00	-1.000000e+00	7.688016e-03	-4.469009e-01	-1.008542e-03
6.180520e+05	1.000000e+00	-1.000000e+00	6.611142e-03	-4.248370e-01	7.245018e-04
6.180540e+05	1.000000e+00	-1.000000e+00	2.786178e-03	-4.446000e-01	-2.952152e-04
6.180550e+05	1.000000e+00	-1.000000e+00	3.190091e-02	-4.821258e-01	-4.495013e-04
6.180560e+05	1.000000e+00	-1.000000e+00	2.105892e-02	-4.944757e-01	5.495493e-04
6.180570e+05	1.000000e+00	-1.000000e+00	1.572367e-02	-4.494471e-01	6.927306e-04
6.180580e+05	1.000000e+00	-1.000000e+00	2.911708e-02	-3.101371e-01	9.303603e-04
6.180590e+05	1.000000e+00	-1.000000e+00	3.313519e-02	-3.346253e-01	1.266020e-04
6.180600e+05	1.000000e+00	-1.000000e+00	3.951900e-03	-2.709550e-01	8.123058e-05
6.180620e+05	1.000000e+00	-1.000000e+00	1.846819e-02	-5.153219e-01	4.256961e-04
6.180630e+05	1.000000e+00	-1.000000e+00	3.685851e-02	-3.565682e-01	-2.291794e-03
6.180660e+05	1.000000e+00	-1.000000e+00	1.120835e-02	-5.044676e-01	-4.530918e-05
6.180670e+05	1.000000e+00	-1.000000e+00	1.314552e-02	-3.742393e-01	-4.798032e-04
6.180680e+05	1.000000e+00	-1.000000e+00	2.500768e-02	-2.587969e-01	3.156032e-06
6.180690e+05	1.000000e+00	-1.000000e+00	1.118535e-02	-2.131375e-01	9.469816e-04
6.180700e+05	1.000000e+00	-1.000000e+00	2.792870e-02	-3.442184e-01	3.063000e-04
6.180710e+05	1.000000e+00	-1.000000e+00	3.371728e-02	-4.888285e-01	1.074064e-03
6.180730e+05	1.000000e+00	-1.000000e+00	5.364904e-03	-1.616454e-01	-7.203989e-04
6.180740e+05	1.000000e+00	-1.000000e+00	1.674974e-02	-2.224441e-01	7.041408e-04
6.180750e+05	1.000000e+00	-1.000000e+00	1.003720e-02	-3.759406e-01	-1.999209e-03
6.180780e+05	1.000000e+00	-1.000000e+00	7.657678e-03	-3.368640e-01	7.650422e-05
6.180790e+05	1.000000e+00	-1.000000e+00	1.505447e-02	-2.347186e-01	-2.514349e-03
6.180800e+05	1.000000e+00	-1.000000e+00	1.526058e-02	-4.243017e-01	-6.268458e-04
6.180810e+05	1.000000e+00	-1.000000e+00	1.221296e-02	-4.907972e-01	-2.311519e-04
6.180830e+05	1.000000e+00	-1.000000e+00	1.402458e-02	-2.095313e-01	-4.917902e-04
6.180840e+05	1.000000e+00	-1.000000e+00	1.219535e-02	-2.497567e-01	-1.998490e-03
6.180850e+05	1.000000e+00	-1.000000e+00	1.917557e-02	-3.700076e-01	-3.498639e-04
6.180860e+05	1.000000e+00	-1.000000e+00	3.032237e-02	-4.493920e-01	3.357968e-04
6.180880e+05	1.000000e+00	-1.000000e+00	2.012119e-03	-2.133091e-01	2.300879e-04
6.180890e+05	1.000000e+00	-1.000000e+00	9.229087e-03	-2.613658e-01	2.621488e-03
6.180900e+05	1.000000e+00	-1.000000e+00	5.974689e-03	-5.091316e-01	-6.143686e-04
6.180910e+05	1.000000e+00	-1.000000e+00	3.042690e-02	-2.691184e-01	8.173154e-04
6.180920e+05	1.000000e+00	-1.000000e+00	1.464130e-03	-4.219176e-01	-4.200800e-04
