#x	rho	phi	ex	bz	rhok[0]	rhok[1]
0.000000e+00	8.837267e+02	0.000000e+00	3.706030e-02	0.000000e+00	-2.476068e+03	3.359795e+03
1.190000e-03	-2.421715e+03	-4.410250e-05	3.705921e-02	0.000000e+00	-8.774985e+03	6.353269e+03
2.380000e-03	-2.742840e+03	-8.820093e-05	3.705556e-02	0.000000e+00	-7.443086e+03	4.700246e+03
3.570000e-03	4.886696e+03	-1.322947e-04	3.705707e-02	0.000000e+00	-3.303361e+03	8.190057e+03
4.760000e-03	8.074364e+03	-1.763968e-04	3.706625e-02	0.000000e+00	-4.540556e+03	1.261492e+04
5.950000e-03	1.139012e+04	-2.205124e-04	3.708004e-02	0.000000e+00	-7.622624e+03	1.901274e+04
7.140000e-03	1.790784e+04	-2.646473e-04	3.710078e-02	0.000000e+00	-6.910054e+03	2.481789e+04
8.330000e-03	1.664515e+04	-3.088123e-04	3.712525e-02	0.000000e+00	-2.326171e+03	1.897132e+04
9.520000e-03	2.400190e+04	-3.530054e-04	3.715404e-02	0.000000e+00	-2.522664e+03	2.652457e+04
1.071000e-02	1.338093e+04	-3.972389e-04	3.718051e-02	0.000000e+00	-5.057608e+03	1.843854e+04
1.190000e-02	1.472988e+04	-4.414950e-04	3.720042e-02	0.000000e+00	-6.988746e+03	2.171862e+04
1.309000e-02	1.791633e+04	-4.857759e-04	3.722354e-02	0.000000e+00	-5.640639e+03	2.355697e+04
1.428000e-02	2.763835e+04	-5.300870e-04	3.725580e-02	0.000000e+00	-6.551645e+03	3.418999e+04
1.547000e-02	3.057657e+04	-5.744447e-04	3.729702e-02	0.000000e+00	-3.894852e+03	3.447142e+04
1.666000e-02	2.955526e+04	-6.188539e-04	3.733961e-02	0.000000e+00	-4.735068e+03	3.429033e+04
1.785000e-02	2.592879e+04	-6.633129e-04	3.737890e-02	0.000000e+00	-1.027612e+04	3.620491e+04
1.904000e-02	2.337693e+04	-7.078157e-04	3.741382e-02	0.000000e+00	-5.557899e+03	2.893483e+04
2.023000e-02	3.139801e+04	-7.523578e-04	3.745260e-02	0.000000e+00	-5.054229e+03	3.645224e+04
2.142000e-02	3.123861e+04	-7.969529e-04	3.749696e-02	0.000000e+00	-4.380626e+03	3.561924e+04
2.261000e-02	3.062158e+04	-8.416006e-04	3.754077e-02	0.000000e+00	-8.323444e+03	3.894502e+04
2.380000e-02	3.058942e+04	-8.862999e-04	3.758412e-02	0.000000e+00	-6.289650e+03	3.687907e+04
2.499000e-02	3.426604e+04	-9.310508e-04	3.763004e-02	0.000000e+00	-4.875876e+03	3.914192e+04
